x,y
339.0167,390.6763
339.8117,390.8421
340.6060,391.0067
341.3995,391.1703
342.1922,391.3326
342.9841,391.4939
343.7752,391.6540
344.5655,391.8130
345.3550,391.9708
346.1438,392.1275
346.9318,392.2830
347.7189,392.4374
348.5053,392.5907
349.2909,392.7429
350.0757,392.8939
350.8597,393.0438
351.6430,393.1925
352.4254,393.3401
353.2071,393.4866
353.9880,393.6320
354.7681,393.7763
355.5475,393.9194
356.3260,394.0614
357.1038,394.2023
357.8808,394.3420
358.6570,394.4807
359.4325,394.6182
360.2071,394.7546
360.9810,394.8899
361.7542,395.0241
362.5265,395.1571
363.2981,395.2891
364.0689,395.4199
364.8389,395.5497
365.6082,395.6783
366.3767,395.8058
367.1444,395.9322
367.9114,396.0575
368.6776,396.1817
369.4430,396.3048
370.2077,396.4268
370.9716,396.5476
371.7348,396.6674
372.4972,396.7861
373.2588,396.9037
374.0197,397.0202
374.7798,397.1356
375.5391,397.2498
376.2977,397.3630
377.0555,397.4752
377.8125,397.5862
378.5688,397.6961
379.3244,397.8049
380.0792,397.9127
380.8332,398.0193
381.5865,398.1249
382.3391,398.2294
383.0908,398.3328
383.8419,398.4352
384.5921,398.5364
385.3416,398.6366
386.0904,398.7357
386.8384,398.8336
387.5857,398.9306
388.3322,399.0264
389.0780,399.1212
389.8231,399.2149
390.5674,399.3075
391.3109,399.3991
392.0537,399.4896
392.7958,399.5790
393.5371,399.6673
394.2777,399.7546
395.0176,399.8408
395.7567,399.9260
396.4951,400.0100
397.2327,400.0930
397.9696,400.1750
398.7057,400.2559
399.4411,400.3357
400.1758,400.4145
400.9098,400.4922
401.6430,400.5689
402.3755,400.6445
403.1072,400.7190
403.8382,400.7925
404.5685,400.8650
405.2981,400.9363
406.0269,401.0067
406.7550,401.0760
407.4824,401.1442
408.2090,401.2114
408.9349,401.2775
409.6601,401.3426
410.3846,401.4067
411.1083,401.4697
411.8314,401.5316
412.5536,401.5926
413.2752,401.6524
413.9961,401.7113
414.7162,401.7691
415.4356,401.8258
416.1543,401.8816
416.8723,401.9362
417.5896,401.9899
418.3061,402.0425
419.0219,402.0941
419.7371,402.1447
420.4514,402.1942
421.1651,402.2427
421.8781,402.2902
422.5904,402.3367
423.3019,402.3821
424.0128,402.4265
424.7229,402.4698
425.4323,402.5122
426.1410,402.5535
426.8490,402.5938
427.5563,402.6331
428.2628,402.6714
428.9687,402.7086
429.6739,402.7449
430.3784,402.7801
431.0821,402.8143
431.7852,402.8475
432.4875,402.8797
433.1892,402.9108
433.8902,402.9410
434.5904,402.9701
435.2900,402.9983
435.9888,403.0254
436.6870,403.0515
437.3844,403.0766
438.0812,403.1007
438.7773,403.1238
439.4726,403.1459
440.1673,403.1671
440.8613,403.1872
441.5546,403.2063
442.2472,403.2244
442.9391,403.2415
443.6303,403.2576
444.3208,403.2727
445.0106,403.2868
445.6998,403.3000
446.3882,403.3121
447.0760,403.3232
447.7631,403.3334
448.4495,403.3426
449.1352,403.3507
449.8202,403.3579
450.5045,403.3641
451.1882,403.3693
451.8711,403.3736
452.5534,403.3768
453.2350,403.3791
453.9159,403.3803
454.5962,403.3806
455.2757,403.3800
455.9546,403.3783
456.6328,403.3757
457.3103,403.3721
457.9872,403.3675
458.6633,403.3620
459.3388,403.3554
460.0136,403.3479
460.6878,403.3394
461.3612,403.3300
462.0340,403.3195
462.7061,403.3082
463.3776,403.2958
464.0484,403.2825
464.7185,403.2682
465.3879,403.2529
466.0567,403.2367
466.7248,403.2195
467.3922,403.2014
468.0590,403.1823
468.7251,403.1622
469.3905,403.1411
470.0553,403.1191
470.7194,403.0962
471.3828,403.0723
472.0456,403.0474
472.7077,403.0216
473.3692,402.9948
474.0300,402.9671
474.6901,402.9384
475.3496,402.9088
476.0084,402.8782
476.6665,402.8467
477.3240,402.8142
477.9809,402.7808
478.6371,402.7465
479.2926,402.7112
479.9474,402.6749
480.6017,402.6377
481.2552,402.5995
481.9081,402.5605
482.5604,402.5204
483.2120,402.4795
483.8630,402.4376
484.5133,402.3947
485.1629,402.3509
485.8120,402.3062
486.4603,402.2606
487.1080,402.2140
487.7551,402.1665
488.4015,402.1180
489.0473,402.0686
489.6924,402.0183
490.3369,401.9671
490.9807,401.9149
491.6239,401.8618
492.2664,401.8078
492.9083,401.7529
493.5496,401.6970
494.1902,401.6402
494.8302,401.5825
495.4695,401.5238
496.1082,401.4643
496.7463,401.4038
497.3837,401.3424
498.0205,401.2801
498.6566,401.2168
499.2922,401.1527
499.9271,401.0876
500.5613,401.0216
501.1949,400.9547
501.8279,400.8869
502.4603,400.8182
503.0920,400.7486
503.7231,400.6780
504.3535,400.6066
504.9833,400.5342
505.6125,400.4610
506.2411,400.3868
506.8690,400.3117
507.4963,400.2357
508.1230,400.1589
508.7491,400.0811
509.3745,400.0024
509.9993,399.9228
510.6235,399.8423
511.2471,399.7609
511.8700,399.6786
512.4923,399.5954
513.1140,399.5114
513.7351,399.4264
514.3555,399.3405
514.9753,399.2537
515.5945,399.1661
516.2131,399.0775
516.8311,398.9881
517.4485,398.8977
518.0652,398.8065
518.6814,398.7144
519.2969,398.6214
519.9117,398.5276
520.5260,398.4328
521.1396,398.3372
521.7527,398.2406
522.3651,398.1432
522.9769,398.0449
523.5881,397.9457
524.1987,397.8457
524.8087,397.7447
525.4181,397.6429
526.0269,397.5402
526.6350,397.4366
527.2426,397.3322
527.8495,397.2268
528.4558,397.1206
529.0615,397.0135
529.6666,396.9056
530.2712,396.7968
530.8751,396.6871
531.4785,396.5765
532.0812,396.4651
532.6833,396.3528
533.2848,396.2397
533.8857,396.1256
534.4860,396.0107
535.0857,395.8950
535.6848,395.7783
536.2833,395.6608
536.8812,395.5425
537.4785,395.4233
538.0753,395.3032
538.6714,395.1823
539.2669,395.0605
539.8618,394.9378
540.4562,394.8143
541.0499,394.6899
541.6431,394.5647
542.2356,394.4387
542.8276,394.3117
543.4189,394.1840
544.0097,394.0553
544.5999,393.9258
545.1895,393.7955
545.7785,393.6643
546.3669,393.5323
546.9548,393.3994
547.5420,393.2657
548.1287,393.1311
548.7147,392.9957
549.3002,392.8594
549.8851,392.7223
550.4694,392.5844
551.0532,392.4456
551.6363,392.3060
552.2189,392.1655
552.8008,392.0242
553.3823,391.8820
553.9631,391.7391
554.5433,391.5952
555.1230,391.4506
555.7021,391.3051
556.2806,391.1588
556.8585,391.0116
557.4359,390.8636
558.0126,390.7148
558.5888,390.5651
559.1644,390.4146
559.7394,390.2633
560.3139,390.1112
560.8878,389.9582
561.4611,389.8044
562.0339,389.6498
562.6060,389.4943
563.1776,389.3380
563.7487,389.1809
564.3191,389.0230
564.8890,388.8643
565.4583,388.7047
566.0270,388.5443
566.5952,388.3831
567.1628,388.2211
567.7299,388.0583
568.2963,387.8946
568.8622,387.7301
569.4276,387.5648
569.9924,387.3987
570.5566,387.2318
571.1202,387.0641
571.6833,386.8956
572.2458,386.7262
572.8078,386.5561
573.3692,386.3851
573.9301,386.2133
574.4904,386.0407
575.0500,385.8673
575.6092,385.6931
576.1678,385.5181
576.7258,385.3423
577.2833,385.1657
577.8403,384.9883
578.3967,384.8101
578.9525,384.6310
579.5078,384.4512
580.0624,384.2706
580.6166,384.0892
581.1702,383.9070
581.7232,383.7239
582.2757,383.5401
582.8276,383.3555
583.3790,383.1701
583.9299,382.9839
584.4802,382.7970
585.0299,382.6092
585.5791,382.4206
586.1277,382.2313
586.6758,382.0411
587.2234,381.8502
587.7704,381.6584
588.3168,381.4659
588.8627,381.2726
589.4081,381.0785
589.9529,380.8836
590.4971,380.6879
591.0408,380.4915
591.5840,380.2943
592.1266,380.0962
592.6688,379.8974
593.2103,379.6978
593.7513,379.4975
594.2918,379.2964
594.8317,379.0945
595.3711,378.8918
595.9100,378.6883
596.4483,378.4840
596.9861,378.2790
597.5233,378.0732
598.0600,377.8666
598.5962,377.6593
599.1318,377.4512
599.6669,377.2423
600.2015,377.0326
600.7355,376.8222
601.2690,376.6110
601.8019,376.3990
602.3344,376.1863
602.8663,375.9728
603.3976,375.7585
603.9285,375.5435
604.4587,375.3277
604.9885,375.1111
605.5178,374.8938
606.0464,374.6758
606.5746,374.4569
607.1023,374.2373
607.6294,374.0169
608.1560,373.7958
608.6821,373.5739
609.2076,373.3513
609.7327,373.1278
610.2571,372.9037
610.7811,372.6788
611.3046,372.4531
611.8275,372.2267
612.3499,371.9995
612.8718,371.7715
613.3932,371.5428
613.9140,371.3134
614.4343,371.0832
614.9541,370.8523
615.4734,370.6206
615.9921,370.3882
616.5104,370.1550
617.0281,369.9211
617.5453,369.6864
618.0620,369.4510
618.5781,369.2148
619.0938,368.9779
619.6089,368.7403
620.1236,368.5019
620.6377,368.2627
621.1513,368.0229
621.6644,367.7823
622.1769,367.5409
622.6890,367.2988
623.2006,367.0560
623.7116,366.8124
624.2221,366.5681
624.7321,366.3231
625.2416,366.0773
625.7506,365.8308
626.2591,365.5836
626.7671,365.3357
627.2745,365.0870
627.7815,364.8376
628.2880,364.5874
628.7939,364.3365
629.2994,364.0849
629.8043,363.8326
630.3088,363.5795
630.8127,363.3257
631.3161,363.0711
631.8190,362.8159
632.3215,362.5599
632.8234,362.3032
633.3248,362.0458
633.8257,361.7876
634.3261,361.5287
634.8260,361.2692
635.3254,361.0089
635.8243,360.7478
636.3228,360.4861
636.8207,360.2236
637.3181,359.9604
637.8151,359.6966
638.3115,359.4319
638.8074,359.1666
639.3028,358.9006
639.7977,358.6338
640.2922,358.3663
640.7861,358.0981
641.2796,357.8293
641.7726,357.5597
642.2651,357.2893
642.7571,357.0183
643.2486,356.7466
643.7396,356.4742
644.2301,356.2010
644.7201,355.9271
645.2096,355.6526
645.6986,355.3773
646.1871,355.1013
646.6752,354.8246
647.1627,354.5473
647.6498,354.2692
648.1364,353.9904
648.6224,353.7109
649.1081,353.4308
649.5933,353.1499
650.0779,352.8683
650.5621,352.5860
651.0458,352.3030
651.5291,352.0193
652.0118,351.7350
652.4940,351.4499
652.9758,351.1642
653.4570,350.8777
653.9378,350.5905
654.4181,350.3027
654.8979,350.0142
655.3773,349.7249
655.8562,349.4350
656.3346,349.1444
656.8125,348.8531
657.2899,348.5611
657.7669,348.2685
658.2434,347.9751
658.7194,347.6811
659.1949,347.3863
659.6700,347.0909
660.1446,346.7948
660.6187,346.4980
661.0923,346.2006
661.5655,345.9024
662.0382,345.6036
662.5104,345.3041
662.9822,345.0039
663.4534,344.7030
663.9243,344.4015
664.3946,344.0992
664.8644,343.7963
665.3339,343.4927
665.8028,343.1885
666.2712,342.8835
666.7393,342.5779
667.2068,342.2717
667.6738,341.9647
668.1404,341.6571
668.6066,341.3488
669.0722,341.0399
669.5374,340.7302
670.0021,340.4199
670.4664,340.1089
670.9302,339.7973
671.3935,339.4850
671.8564,339.1720
672.3188,338.8583
672.7807,338.5440
673.2422,338.2290
673.7032,337.9134
674.1638,337.5971
674.6238,337.2801
675.0835,336.9625
675.5427,336.6442
676.0014,336.3252
676.4597,336.0056
676.9175,335.6853
677.3748,335.3643
677.8317,335.0428
678.2881,334.7205
678.7441,334.3976
679.1996,334.0740
679.6547,333.7498
680.1093,333.4249
680.5635,333.0994
681.0172,332.7732
681.4704,332.4463
681.9232,332.1188
682.3755,331.7906
682.8275,331.4619
683.2789,331.1324
683.7299,330.8023
684.1804,330.4715
684.6305,330.1401
685.0801,329.8080
685.5293,329.4753
685.9780,329.1420
686.4263,328.8080
686.8741,328.4734
687.3215,328.1381
687.7685,327.8021
688.2150,327.4655
688.6610,327.1283
689.1066,326.7905
689.5518,326.4520
689.9965,326.1128
690.4408,325.7730
690.8846,325.4326
691.3280,325.0916
691.7709,324.7498
692.2134,324.4075
692.6555,324.0645
693.0971,323.7209
693.5383,323.3766
693.9790,323.0318
694.4193,322.6862
694.8592,322.3401
695.2986,321.9933
695.7375,321.6459
696.1761,321.2978
696.6142,320.9491
697.0519,320.5998
697.4891,320.2499
697.9258,319.8993
698.3622,319.5481
698.7981,319.1963
699.2336,318.8438
699.6686,318.4907
700.1033,318.1370
700.5374,317.7826
700.9711,317.4276
701.4044,317.0721
701.8373,316.7158
702.2697,316.3590
702.7017,316.0015
703.1333,315.6434
703.5645,315.2847
703.9952,314.9254
704.4255,314.5654
704.8553,314.2049
705.2848,313.8437
705.7138,313.4819
706.1424,313.1194
706.5706,312.7564
706.9983,312.3928
707.4256,312.0285
707.8525,311.6636
708.2789,311.2981
708.7050,310.9319
709.1306,310.5652
709.5557,310.1979
709.9805,309.8299
710.4048,309.4614
710.8287,309.0922
711.2521,308.7224
711.6752,308.3520
712.0978,307.9810
712.5200,307.6094
712.9417,307.2372
713.3630,306.8643
713.7839,306.4909
714.2044,306.1169
714.6245,305.7422
715.0442,305.3669
715.4634,304.9911
715.8823,304.6146
716.3007,304.2375
716.7186,303.8598
717.1362,303.4816
717.5533,303.1027
717.9701,302.7232
718.3864,302.3431
718.8023,301.9624
719.2178,301.5811
719.6328,301.1993
720.0475,300.8168
720.4617,300.4337
720.8755,300.0500
721.2889,299.6658
721.7020,299.2809
722.1146,298.8954
722.5267,298.5094
722.9385,298.1227
723.3499,297.7355
723.7608,297.3477
724.1713,296.9593
724.5814,296.5703
724.9911,296.1806
725.4005,295.7904
725.8093,295.3997
726.2178,295.0083
726.6259,294.6163
727.0336,294.2238
727.4408,293.8306
727.8477,293.4369
728.2541,293.0426
728.6601,292.6477
729.0657,292.2522
729.4709,291.8561
729.8758,291.4595
730.2802,291.0623
730.6842,290.6644
731.0878,290.2660
731.4910,289.8670
731.8938,289.4675
732.2962,289.0673
732.6982,288.6666
733.0998,288.2653
733.5010,287.8634
733.9018,287.4609
734.3022,287.0579
734.7021,286.6543
735.1017,286.2501
735.5009,285.8454
735.8997,285.4400
736.2981,285.0341
736.6961,284.6276
737.0937,284.2206
737.4909,283.8130
737.8877,283.4048
738.2841,282.9960
738.6801,282.5866
739.0757,282.1767
739.4709,281.7662
739.8658,281.3552
740.2602,280.9436
740.6542,280.5314
741.0479,280.1186
741.4411,279.7053
741.8340,279.2914
742.2264,278.8770
742.6185,278.4619
743.0102,278.0463
743.4015,277.6302
743.7924,277.2134
744.1829,276.7962
744.5730,276.3783
744.9627,275.9599
745.3521,275.5410
745.7410,275.1214
746.1295,274.7014
746.5177,274.2807
746.9055,273.8595
747.2928,273.4377
747.6799,273.0154
748.0665,272.5925
748.4527,272.1691
748.8386,271.7451
749.2240,271.3206
749.6091,270.8954
749.9938,270.4698
750.3781,270.0436
750.7620,269.6168
751.1455,269.1895
751.5287,268.7616
751.9114,268.3332
752.2938,267.9042
752.6758,267.4747
753.0575,267.0446
753.4387,266.6140
753.8196,266.1828
754.2001,265.7510
754.5802,265.3188
754.9599,264.8859
755.3392,264.4525
755.7182,264.0186
756.0968,263.5842
756.4750,263.1492
756.8528,262.7137
757.2303,262.2776
757.6074,261.8409
757.9841,261.4037
758.3604,260.9660
758.7363,260.5277
759.1119,260.0889
759.4871,259.6496
759.8619,259.2097
760.2363,258.7693
760.6104,258.3283
760.9841,257.8868
761.3575,257.4447
761.7304,257.0021
762.1030,256.5590
762.4752,256.1154
762.8470,255.6712
763.2184,255.2264
763.5895,254.7812
763.9603,254.3354
764.3306,253.8890
764.7006,253.4422
765.0703,252.9948
765.4395,252.5468
765.8084,252.0983
766.1769,251.6494
766.5450,251.1998
766.9128,250.7498
767.2802,250.2992
767.6472,249.8481
768.0138,249.3964
768.3801,248.9442
768.7460,248.4915
769.1115,248.0383
769.4767,247.5846
769.8415,247.1303
770.2059,246.6755
770.5700,246.2201
770.9338,245.7643
771.2972,245.3079
771.6602,244.8510
772.0229,244.3936
772.3852,243.9356
772.7471,243.4772
773.1087,243.0182
773.4699,242.5587
773.8307,242.0986
774.1912,241.6381
774.5513,241.1770
774.9111,240.7154
775.2704,240.2533
775.6295,239.7906
775.9882,239.3275
776.3466,238.8638
776.7045,238.3997
777.0621,237.9350
777.4194,237.4698
777.7762,237.0040
778.1328,236.5378
778.4890,236.0711
778.8448,235.6038
779.2003,235.1360
779.5554,234.6677
779.9102,234.1989
780.2646,233.7296
780.6187,233.2598
780.9724,232.7895
781.3257,232.3186
781.6786,231.8473
782.0313,231.3754
782.3836,230.9031
782.7355,230.4302
783.0871,229.9568
783.4384,229.4829
783.7892,229.0085
784.1398,228.5336
784.4899,228.0582
784.8398,227.5823
785.1893,227.1059
785.5384,226.6290
785.8871,226.1516
786.2356,225.6737
786.5837,225.1952
786.9314,224.7163
787.2788,224.2369
787.6259,223.7570
787.9725,223.2765
788.3189,222.7956
788.6649,222.3142
789.0106,221.8323
789.3559,221.3498
789.7009,220.8669
790.0455,220.3835
790.3898,219.8996
790.7337,219.4152
791.0773,218.9303
791.4205,218.4449
791.7634,217.9590
792.1060,217.4726
792.4482,216.9857
792.7900,216.4984
793.1316,216.0105
793.4728,215.5222
793.8136,215.0333
794.1541,214.5440
794.4943,214.0542
794.8341,213.5638
795.1736,213.0730
795.5128,212.5817
795.8516,212.0899
796.1901,211.5977
796.5282,211.1049
796.8660,210.6116
797.2034,210.1179
797.5405,209.6237
797.8773,209.1290
798.2137,208.6338
798.5499,208.1381
798.8856,207.6420
799.2211,207.1453
799.5562,206.6482
799.8909,206.1506
800.2253,205.6525
800.5594,205.1539
800.8932,204.6548
801.2266,204.1553
801.5598,203.6553
801.8925,203.1548
802.2250,202.6538
802.5571,202.1524
802.8889,201.6504
803.2203,201.1480
803.5514,200.6451
803.8821,200.1418
804.2126,199.6379
804.5427,199.1336
804.8725,198.6288
805.2020,198.1235
805.5311,197.6178
805.8599,197.1116
806.1884,196.6049
806.5165,196.0977
806.8443,195.5901
807.1718,195.0820
807.4990,194.5734
807.8258,194.0644
808.1523,193.5548
808.4785,193.0448
808.8043,192.5344
809.1298,192.0235
809.4550,191.5121
809.7799,191.0002
810.1044,190.4878
810.4286,189.9750
810.7526,189.4618
811.0762,188.9480
811.3994,188.4338
811.7224,187.9192
812.0450,187.4040
812.3672,186.8884
812.6892,186.3724
813.0109,185.8558
813.3322,185.3388
813.6532,184.8214
813.9739,184.3035
814.2943,183.7851
814.6143,183.2662
814.9340,182.7469
815.2534,182.2272
815.5725,181.7070
815.8913,181.1863
816.2097,180.6651
816.5278,180.1435
816.8456,179.6215
817.1631,179.0989
817.4803,178.5760
817.7972,178.0525
818.1137,177.5286
818.4299,177.0043
818.7458,176.4795
819.0615,175.9543
819.3767,175.4285
819.6917,174.9024
820.0063,174.3758
820.3206,173.8487
820.6346,173.3212
820.9484,172.7932
821.2618,172.2648
821.5748,171.7359
821.8876,171.2066
822.2000,170.6768
822.5121,170.1465
822.8240,169.6159
823.1355,169.0847
823.4467,168.5532
823.7576,168.0211
824.0682,167.4887
824.3785,166.9557
824.6884,166.4224
824.9980,165.8886
825.3074,165.3543
825.6164,164.8196
825.9251,164.2845
826.2335,163.7489
826.5416,163.2128
826.8494,162.6763
827.1569,162.1394
827.4641,161.6020
827.7710,161.0642
828.0776,160.5260
828.3839,159.9873
828.6898,159.4481
828.9955,158.9086
829.3008,158.3685
829.6059,157.8281
829.9106,157.2872
830.2151,156.7458
830.5192,156.2041
830.8231,155.6619
831.1266,155.1192
831.4298,154.5761
831.7327,154.0326
832.0353,153.4886
832.3376,152.9442
832.6396,152.3994
832.9413,151.8541
833.2427,151.3084
833.5438,150.7623
833.8446,150.2157
834.1451,149.6687
834.4453,149.1213
834.7452,148.5734
835.0448,148.0251
835.3441,147.4764
835.6431,146.9272
835.9418,146.3776
836.2402,145.8276
836.5383,145.2772
836.8361,144.7263
837.1336,144.1750
837.4308,143.6232
837.7278,143.0710
838.0244,142.5184
838.3207,141.9654
838.6168,141.4120
838.9125,140.8581
839.2079,140.3038
839.5031,139.7491
839.7979,139.1939
840.0925,138.6383
840.3867,138.0823
840.6807,137.5259
840.9743,136.9690
841.2677,136.4118
841.5608,135.8541
841.8536,135.2959
842.1461,134.7374
842.4382,134.1784
842.7302,133.6190
843.0218,133.0592
843.3131,132.4990
843.6041,131.9384
843.8949,131.3773
844.1854,130.8158
844.4755,130.2539
844.7654,129.6916
845.0550,129.1289
845.3443,128.5657
845.6333,128.0022
845.9220,127.4382
846.2104,126.8738
846.4986,126.3090
846.7864,125.7437
847.0740,125.1781
847.3613,124.6120
847.6483,124.0455
847.9349,123.4787
848.2214,122.9114
848.5075,122.3437
848.7933,121.7755
849.0789,121.2070
849.3642,120.6380
849.6492,120.0687
849.9339,119.4989
850.2183,118.9287
850.5024,118.3581
850.7863,117.7871
851.0699,117.2157
851.3531,116.6439
851.6362,116.0717
851.9189,115.4991
852.2013,114.9260
852.4835,114.3526
852.7653,113.7787
853.0469,113.2045
853.3282,112.6298
853.6093,112.0547
853.8900,111.4792
854.1705,110.9034
854.4507,110.3271
