x,y
134.2358,319.9762
135.2350,320.4361
136.2331,320.8946
137.2302,321.3516
138.2263,321.8072
139.2215,322.2613
140.2156,322.7140
141.2088,323.1653
142.2009,323.6151
143.1921,324.0636
144.1823,324.5106
145.1714,324.9561
146.1596,325.4002
147.1468,325.8430
148.1330,326.2842
149.1183,326.7241
150.1025,327.1626
151.0858,327.5996
152.0680,328.0352
153.0493,328.4694
154.0296,328.9022
155.0090,329.3336
155.9873,329.7635
156.9647,330.1921
157.9411,330.6192
158.9165,331.0449
159.8909,331.4692
160.8644,331.8922
161.8369,332.3137
162.8084,332.7338
163.7790,333.1525
164.7486,333.5698
165.7172,333.9857
166.6848,334.4002
167.6515,334.8134
168.6172,335.2251
169.5819,335.6354
170.5457,336.0444
171.5085,336.4520
172.4704,336.8582
173.4313,337.2629
174.3912,337.6664
175.3502,338.0684
176.3082,338.4690
177.2652,338.8683
178.2213,339.2661
179.1765,339.6627
180.1306,340.0578
181.0839,340.4515
182.0361,340.8439
182.9875,341.2349
183.9378,341.6245
184.8873,342.0128
185.8357,342.3997
186.7832,342.7852
187.7298,343.1693
188.6755,343.5522
189.6201,343.9336
190.5639,344.3137
191.5067,344.6924
192.4485,345.0697
193.3895,345.4457
194.3294,345.8204
195.2684,346.1937
196.2065,346.5656
197.1437,346.9362
198.0799,347.3054
199.0152,347.6733
199.9495,348.0398
200.8829,348.4050
201.8154,348.7688
202.7470,349.1313
203.6776,349.4925
204.6073,349.8523
205.5360,350.2107
206.4639,350.5679
207.3907,350.9237
208.3167,351.2781
209.2418,351.6313
210.1659,351.9831
211.0891,352.3335
212.0113,352.6826
212.9327,353.0305
213.8531,353.3769
214.7726,353.7221
215.6912,354.0659
216.6089,354.4084
217.5256,354.7496
218.4414,355.0894
219.3564,355.4279
220.2704,355.7652
221.1834,356.1011
222.0956,356.4357
223.0069,356.7690
223.9172,357.1009
224.8267,357.4315
225.7352,357.7609
226.6428,358.0889
227.5496,358.4156
228.4554,358.7410
229.3603,359.0651
230.2643,359.3879
231.1674,359.7094
232.0695,360.0296
232.9708,360.3485
233.8712,360.6661
234.7707,360.9824
235.6693,361.2974
236.5670,361.6111
237.4638,361.9235
238.3597,362.2346
239.2547,362.5444
240.1488,362.8529
241.0420,363.1602
241.9343,363.4662
242.8257,363.7708
243.7163,364.0742
244.6059,364.3763
245.4947,364.6771
246.3825,364.9767
247.2695,365.2749
248.1556,365.5719
249.0408,365.8676
249.9251,366.1621
250.8086,366.4552
251.6911,366.7471
252.5728,367.0377
253.4536,367.3271
254.3335,367.6151
255.2125,367.9019
256.0906,368.1875
256.9679,368.4717
257.8443,368.7548
258.7198,369.0365
259.5945,369.3170
260.4682,369.5962
261.3411,369.8742
262.2131,370.1509
263.0843,370.4263
263.9546,370.7005
264.8240,370.9735
265.6925,371.2452
266.5602,371.5156
267.4270,371.7848
268.2929,372.0528
269.1580,372.3195
270.0222,372.5849
270.8855,372.8491
271.7480,373.1120
272.6096,373.3737
273.4703,373.6342
274.3302,373.8934
275.1893,374.1514
276.0475,374.4082
276.9048,374.6637
277.7612,374.9180
278.6168,375.1710
279.4715,375.4228
280.3254,375.6734
281.1784,375.9227
282.0306,376.1708
282.8819,376.4177
283.7324,376.6634
284.5820,376.9078
285.4308,377.1510
286.2787,377.3930
287.1258,377.6338
287.9720,377.8733
288.8174,378.1116
289.6620,378.3487
290.5057,378.5846
291.3485,378.8193
292.1906,379.0527
293.0317,379.2850
293.8720,379.5160
294.7115,379.7458
295.5502,379.9744
296.3880,380.2018
297.2249,380.4280
298.0611,380.6530
298.8964,380.8768
299.7308,381.0993
300.5645,381.3207
301.3972,381.5409
302.2292,381.7599
303.0603,381.9776
303.8906,382.1942
304.7201,382.4096
305.5487,382.6238
306.3766,382.8368
307.2036,383.0486
308.0297,383.2592
308.8550,383.4686
309.6795,383.6768
310.5032,383.8838
311.3260,384.0897
312.1480,384.2943
312.9692,384.4978
313.7896,384.7001
314.6092,384.9012
315.4280,385.1011
316.2459,385.2999
317.0630,385.4975
317.8793,385.6938
318.6948,385.8891
319.5095,386.0831
320.3233,386.2760
321.1364,386.4677
321.9486,386.6582
322.7600,386.8475
323.5706,387.0357
324.3804,387.2227
325.1894,387.4086
325.9975,387.5933
326.8049,387.7768
327.6115,387.9591
328.4172,388.1403
329.2221,388.3203
330.0263,388.4992
330.8296,388.6769
331.6321,388.8535
332.4339,389.0288
333.2348,389.2031
334.0349,389.3762
334.8342,389.5481
335.6328,389.7189
336.4305,389.8885
337.2274,390.0570
338.0236,390.2243
338.8189,390.3905
339.6134,390.5556
340.4072,390.7195
341.2001,390.8822
341.9922,391.0438
342.7836,391.2043
343.5742,391.3636
344.3640,391.5218
345.1530,391.6788
345.9412,391.8347
346.7286,391.9895
347.5153,392.1432
348.3011,392.2957
349.0862,392.4470
349.8705,392.5973
350.6539,392.7464
351.4366,392.8943
352.2186,393.0412
352.9997,393.1869
353.7801,393.3315
354.5596,393.4750
355.3384,393.6173
356.1165,393.7586
356.8937,393.8987
357.6702,394.0377
358.4459,394.1755
359.2208,394.3123
359.9949,394.4479
360.7683,394.5824
361.5409,394.7158
362.3127,394.8481
363.0837,394.9793
363.8540,395.1093
364.6235,395.2383
365.3922,395.3661
366.1602,395.4929
366.9274,395.6185
367.6938,395.7431
368.4595,395.8665
369.2244,395.9888
369.9885,396.1100
370.7519,396.2301
371.5145,396.3492
372.2763,396.4671
373.0374,396.5839
373.7977,396.6996
374.5573,396.8142
375.3161,396.9278
376.0741,397.0402
376.8314,397.1516
377.5880,397.2618
378.3437,397.3710
379.0987,397.4790
379.8530,397.5860
380.6065,397.6919
381.3593,397.7967
382.1113,397.9005
382.8625,398.0031
383.6130,398.1046
384.3628,398.2051
385.1118,398.3045
385.8600,398.4028
386.6075,398.5001
387.3543,398.5962
388.1003,398.6913
388.8456,398.7853
389.5901,398.8783
390.3338,398.9701
391.0768,399.0609
391.8191,399.1506
392.5607,399.2393
393.3015,399.3269
394.0415,399.4134
394.7808,399.4988
395.5194,399.5832
396.2573,399.6665
396.9944,399.7488
397.7307,399.8300
398.4663,399.9101
399.2012,399.9892
399.9354,400.0672
400.6688,400.1442
401.4015,400.2201
402.1335,400.2949
402.8647,400.3687
403.5952,400.4414
404.3250,400.5131
405.0540,400.5837
405.7823,400.6533
406.5099,400.7218
407.2367,400.7893
407.9629,400.8557
408.6883,400.9211
409.4129,400.9854
410.1369,401.0487
410.8601,401.1110
411.5826,401.1722
412.3044,401.2324
413.0255,401.2915
413.7458,401.3496
414.4654,401.4066
415.1843,401.4626
415.9025,401.5176
416.6199,401.5715
417.3367,401.6245
418.0527,401.6763
418.7680,401.7272
419.4826,401.7770
420.1965,401.8257
420.9096,401.8735
421.6221,401.9202
422.3338,401.9659
423.0449,402.0106
423.7552,402.0542
424.4648,402.0969
425.1737,402.1385
425.8819,402.1790
426.5894,402.2186
427.2961,402.2571
428.0022,402.2946
428.7075,402.3311
429.4122,402.3666
430.1161,402.4011
430.8194,402.4346
431.5219,402.4670
432.2238,402.4984
432.9249,402.5289
433.6253,402.5583
434.3251,402.5867
435.0241,402.6141
435.7224,402.6405
436.4201,402.6659
437.1170,402.6902
437.8132,402.7136
438.5088,402.7360
439.2036,402.7574
439.8978,402.7777
440.5912,402.7971
441.2840,402.8154
441.9761,402.8328
442.6675,402.8492
443.3582,402.8645
444.0482,402.8789
444.7375,402.8923
445.4261,402.9047
446.1140,402.9160
446.8013,402.9265
447.4879,402.9359
448.1737,402.9443
448.8589,402.9517
449.5434,402.9581
450.2272,402.9636
450.9104,402.9680
451.5928,402.9715
452.2746,402.9740
452.9557,402.9756
453.6360,402.9761
454.3158,402.9757
454.9948,402.9742
455.6732,402.9718
456.3509,402.9684
457.0279,402.9641
457.7042,402.9587
458.3799,402.9524
459.0548,402.9451
459.7292,402.9369
460.4028,402.9277
461.0757,402.9175
461.7480,402.9063
462.4196,402.8942
463.0905,402.8811
463.7608,402.8670
464.4304,402.8520
465.0993,402.8360
465.7675,402.8190
466.4352,402.8011
467.1021,402.7822
467.7683,402.7624
468.4339,402.7415
469.0988,402.7198
469.7631,402.6971
470.4267,402.6734
471.0896,402.6487
471.7519,402.6231
472.4135,402.5966
473.0745,402.5691
473.7347,402.5406
474.3944,402.5112
475.0533,402.4808
475.7116,402.4495
476.3693,402.4173
477.0263,402.3841
477.6826,402.3499
478.3383,402.3148
478.9933,402.2788
479.6477,402.2418
480.3014,402.2039
480.9544,402.1650
481.6068,402.1252
482.2586,402.0844
482.9097,402.0427
483.5602,402.0001
484.2100,401.9565
484.8591,401.9120
485.5076,401.8666
486.1555,401.8202
486.8027,401.7729
487.4492,401.7246
488.0951,401.6755
488.7404,401.6254
489.3850,401.5743
490.0290,401.5224
490.6723,401.4695
491.3150,401.4156
491.9571,401.3609
492.5984,401.3052
493.2392,401.2486
493.8793,401.1911
494.5188,401.1327
495.1576,401.0733
495.7958,401.0130
496.4334,400.9518
497.0703,400.8897
497.7066,400.8266
498.3423,400.7627
498.9773,400.6978
499.6117,400.6320
500.2454,400.5653
500.8785,400.4977
501.5110,400.4291
502.1429,400.3596
502.7741,400.2893
503.4047,400.2180
504.0346,400.1459
504.6639,400.0728
505.2926,399.9988
505.9207,399.9239
506.5481,399.8481
507.1749,399.7714
507.8011,399.6938
508.4267,399.6153
509.0516,399.5359
509.6759,399.4556
510.2996,399.3744
510.9226,399.2922
511.5451,399.2092
512.1669,399.1253
512.7881,399.0405
513.4086,398.9548
514.0286,398.8683
514.6479,398.7808
515.2666,398.6924
515.8847,398.6031
516.5022,398.5130
517.1191,398.4219
517.7353,398.3300
518.3509,398.2372
518.9659,398.1434
519.5803,398.0488
520.1940,397.9533
520.8072,397.8570
521.4197,397.7597
522.0317,397.6616
522.6430,397.5625
523.2537,397.4626
523.8638,397.3618
524.4733,397.2602
525.0822,397.1577
525.6905,397.0542
526.2982,396.9500
526.9052,396.8448
527.5117,396.7387
528.1175,396.6318
528.7227,396.5240
529.3273,396.4154
529.9313,396.3058
530.5348,396.1954
531.1376,396.0842
531.7399,395.9720
532.3415,395.8590
532.9425,395.7451
533.5429,395.6304
534.1427,395.5148
534.7419,395.3983
535.3406,395.2809
535.9386,395.1628
536.5360,395.0437
537.1328,394.9238
537.7291,394.8030
538.3247,394.6813
538.9197,394.5588
539.5142,394.4355
540.1080,394.3113
540.7013,394.1862
541.2939,394.0603
541.8860,393.9335
542.4775,393.8059
543.0684,393.6774
543.6586,393.5481
544.2484,393.4179
544.8375,393.2869
545.4260,393.1550
546.0139,393.0222
546.6013,392.8887
547.1880,392.7542
547.7742,392.6190
548.3597,392.4828
548.9448,392.3459
549.5292,392.2081
550.1130,392.0694
550.6962,391.9299
551.2789,391.7896
551.8610,391.6484
552.4424,391.5064
553.0234,391.3636
553.6037,391.2199
554.1835,391.0754
554.7626,390.9300
555.3412,390.7838
555.9193,390.6368
556.4967,390.4890
557.0735,390.3403
557.6498,390.1907
558.2255,390.0404
558.8007,389.8892
559.3752,389.7372
559.9492,389.5844
560.5226,389.4307
561.0955,389.2762
561.6677,389.1209
562.2394,388.9647
562.8105,388.8077
563.3811,388.6499
563.9511,388.4913
564.5205,388.3319
565.0894,388.1717
565.6577,388.0106
566.2253,387.8487
566.7925,387.6860
567.3591,387.5224
567.9250,387.3581
568.4905,387.1929
569.0554,387.0269
569.6197,386.8602
570.1834,386.6926
570.7466,386.5241
571.3092,386.3549
571.8713,386.1849
572.4327,386.0140
572.9937,385.8424
573.5540,385.6699
574.1138,385.4966
574.6731,385.3226
575.2318,385.1477
575.7899,384.9720
576.3474,384.7955
576.9044,384.6182
577.4609,384.4401
578.0168,384.2612
578.5721,384.0815
579.1270,383.9010
579.6812,383.7197
580.2349,383.5376
580.7880,383.3547
581.3405,383.1710
581.8925,382.9865
582.4440,382.8011
582.9949,382.6151
583.5452,382.4282
584.0950,382.2405
584.6443,382.0520
585.1930,381.8627
585.7411,381.6727
586.2888,381.4818
586.8358,381.2902
587.3823,381.0978
587.9283,380.9046
588.4737,380.7106
589.0186,380.5158
589.5629,380.3203
590.1067,380.1239
590.6500,379.9268
591.1927,379.7289
591.7349,379.5302
592.2765,379.3307
592.8176,379.1304
593.3581,378.9294
593.8981,378.7275
594.4376,378.5249
594.9765,378.3216
595.5149,378.1174
596.0527,377.9125
596.5900,377.7068
597.1268,377.5003
597.6630,377.2931
598.1987,377.0850
598.7339,376.8762
599.2685,376.6667
599.8026,376.4563
600.3362,376.2452
600.8692,376.0333
601.4017,375.8207
601.9337,375.6073
602.4651,375.3931
602.9960,375.1782
603.5263,374.9625
604.0562,374.7460
604.5854,374.5288
605.1142,374.3108
605.6425,374.0920
606.1702,373.8725
606.6973,373.6523
607.2240,373.4312
607.7501,373.2094
608.2758,372.9868
608.8008,372.7635
609.3254,372.5394
609.8494,372.3146
610.3729,372.0890
610.8959,371.8627
611.4184,371.6356
611.9403,371.4077
612.4617,371.1791
612.9826,370.9498
613.5030,370.7197
614.0228,370.4888
614.5422,370.2572
615.0610,370.0249
615.5793,369.7918
616.0970,369.5579
616.6143,369.3233
617.1310,369.0880
617.6473,368.8519
618.1630,368.6151
618.6782,368.3775
619.1929,368.1392
619.7070,367.9001
620.2207,367.6603
620.7338,367.4198
621.2465,367.1785
621.7585,366.9365
622.2701,366.6938
622.7812,366.4503
623.2918,366.2061
623.8019,365.9611
624.3115,365.7154
624.8205,365.4690
625.3290,365.2218
625.8371,364.9739
626.3446,364.7253
626.8516,364.4759
627.3582,364.2258
627.8641,363.9750
628.3696,363.7234
628.8746,363.4712
629.3791,363.2181
629.8831,362.9644
630.3865,362.7100
630.8895,362.4548
631.3920,362.1989
631.8939,361.9422
632.3954,361.6849
632.8964,361.4268
633.3969,361.1680
633.8968,360.9085
634.3962,360.6482
634.8952,360.3873
635.3937,360.1256
635.8917,359.8632
636.3891,359.6001
636.8860,359.3362
637.3825,359.0717
637.8785,358.8064
638.3740,358.5404
638.8690,358.2737
639.3635,358.0063
639.8575,357.7382
640.3510,357.4694
640.8440,357.1998
641.3365,356.9295
641.8285,356.6586
642.3200,356.3869
642.8110,356.1145
643.3016,355.8414
643.7916,355.5676
644.2812,355.2931
644.7703,355.0179
645.2589,354.7420
645.7469,354.4654
646.2346,354.1880
646.7217,353.9100
647.2083,353.6313
647.6945,353.3519
648.1801,353.0718
648.6653,352.7910
649.1500,352.5094
649.6342,352.2272
650.1179,351.9443
650.6011,351.6606
651.0838,351.3763
651.5661,351.0913
652.0479,350.8056
652.5292,350.5192
653.0101,350.2321
653.4904,349.9443
653.9703,349.6558
654.4496,349.3666
654.9285,349.0768
655.4070,348.7862
655.8849,348.4950
656.3624,348.2030
656.8394,347.9104
657.3159,347.6171
657.7919,347.3231
658.2675,347.0284
658.7426,346.7330
659.2172,346.4370
659.6913,346.1402
660.1650,345.8428
660.6382,345.5447
661.1110,345.2459
661.5832,344.9464
662.0550,344.6463
662.5263,344.3455
662.9971,344.0439
663.4675,343.7418
663.9374,343.4389
664.4068,343.1354
664.8757,342.8311
665.3442,342.5262
665.8123,342.2207
666.2798,341.9144
666.7469,341.6075
667.2135,341.2999
667.6796,340.9917
668.1453,340.6827
668.6105,340.3731
669.0753,340.0629
669.5396,339.7519
670.0034,339.4403
670.4667,339.1280
670.9296,338.8151
671.3920,338.5014
671.8540,338.1871
672.3155,337.8722
672.7766,337.5566
673.2371,337.2403
673.6973,336.9233
674.1569,336.6057
674.6161,336.2875
675.0749,335.9685
675.5332,335.6490
675.9910,335.3287
676.4484,335.0078
676.9053,334.6862
677.3618,334.3640
677.8177,334.0411
678.2733,333.7176
678.7284,333.3933
679.1830,333.0685
679.6372,332.7430
680.0909,332.4168
680.5442,332.0900
680.9970,331.7625
681.4493,331.4344
681.9012,331.1056
682.3527,330.7762
682.8037,330.4461
683.2543,330.1154
683.7043,329.7840
684.1540,329.4519
684.6032,329.1193
685.0519,328.7859
685.5002,328.4520
685.9481,328.1173
686.3955,327.7821
686.8425,327.4462
687.2890,327.1096
687.7350,326.7724
688.1807,326.4346
688.6259,326.0961
689.0706,325.7570
689.5148,325.4173
689.9587,325.0769
690.4021,324.7358
690.8450,324.3942
691.2875,324.0518
691.7296,323.7089
692.1713,323.3653
692.6124,323.0211
693.0532,322.6762
693.4935,322.3307
693.9333,321.9845
694.3728,321.6378
694.8118,321.2903
695.2503,320.9423
695.6884,320.5936
696.1261,320.2443
696.5634,319.8944
697.0001,319.5438
697.4365,319.1926
697.8724,318.8408
698.3079,318.4883
698.7429,318.1353
699.1776,317.7816
699.6118,317.4272
700.0455,317.0723
700.4788,316.7167
700.9116,316.3605
701.3441,316.0036
701.7761,315.6462
702.2076,315.2881
702.6388,314.9294
703.0695,314.5701
703.4998,314.2101
703.9297,313.8496
704.3591,313.4884
704.7881,313.1266
705.2167,312.7642
705.6449,312.4012
706.0726,312.0375
706.4999,311.6732
706.9268,311.3083
707.3533,310.9428
707.7793,310.5767
708.2049,310.2100
708.6301,309.8427
709.0548,309.4747
709.4791,309.1061
709.9030,308.7370
710.3265,308.3672
710.7495,307.9968
711.1721,307.6258
711.5943,307.2542
712.0161,306.8820
712.4374,306.5091
712.8583,306.1357
713.2787,305.7616
713.6989,305.3870
714.1185,305.0117
714.5378,304.6358
714.9566,304.2594
715.3750,303.8823
715.7930,303.5046
716.2105,303.1263
716.6277,302.7475
717.0444,302.3680
717.4608,301.9879
717.8766,301.6072
718.2921,301.2259
718.7072,300.8441
719.1218,300.4616
719.5361,300.0785
719.9499,299.6948
720.3633,299.3105
720.7763,298.9257
721.1889,298.5402
721.6011,298.1542
722.0128,297.7675
722.4241,297.3803
722.8351,296.9924
723.2456,296.6040
723.6557,296.2150
724.0654,295.8254
724.4747,295.4352
724.8836,295.0444
725.2921,294.6530
725.7001,294.2610
726.1078,293.8685
726.5150,293.4753
726.9219,293.0816
727.3283,292.6873
727.7343,292.2924
728.1400,291.8969
728.5452,291.5008
728.9500,291.1042
729.3544,290.7069
729.7584,290.3091
730.1620,289.9107
730.5652,289.5117
730.9680,289.1121
731.3704,288.7120
731.7723,288.3112
732.1740,287.9099
732.5751,287.5081
732.9759,287.1056
733.3763,286.7025
733.7762,286.2989
734.1758,285.8947
734.5750,285.4899
734.9738,285.0846
735.3722,284.6787
735.7702,284.2722
736.1678,283.8651
736.5650,283.4575
736.9618,283.0493
737.3582,282.6405
737.7542,282.2311
738.1498,281.8212
738.5450,281.4107
738.9399,280.9996
739.3343,280.5880
739.7283,280.1758
740.1219,279.7630
740.5152,279.3496
740.9080,278.9357
741.3005,278.5212
741.6925,278.1062
742.0842,277.6906
742.4755,277.2744
742.8663,276.8577
743.2568,276.4404
743.6469,276.0225
744.0366,275.6041
744.4260,275.1851
744.8149,274.7655
745.2034,274.3454
745.5916,273.9248
745.9794,273.5035
746.3668,273.0818
746.7537,272.6594
747.1403,272.2365
747.5266,271.8130
747.9124,271.3890
748.2978,270.9645
748.6829,270.5393
749.0676,270.1136
749.4518,269.6874
749.8358,269.2606
750.2193,268.8333
750.6024,268.4054
750.9852,267.9770
751.3676,267.5480
751.7496,267.1184
752.1312,266.6883
752.5124,266.2576
752.8932,265.8264
753.2737,265.3947
753.6538,264.9623
754.0335,264.5295
754.4128,264.0961
754.7918,263.6622
755.1703,263.2277
755.5485,262.7927
755.9263,262.3571
756.3038,261.9210
756.6808,261.4843
757.0575,261.0471
757.4338,260.6093
757.8097,260.1711
758.1852,259.7322
758.5604,259.2928
758.9352,258.8529
759.3097,258.4124
759.6837,257.9714
760.0574,257.5299
760.4307,257.0878
760.8036,256.6452
761.1761,256.2021
761.5483,255.7584
761.9202,255.3141
762.2916,254.8694
762.6627,254.4241
763.0334,253.9782
763.4037,253.5319
763.7736,253.0850
764.1432,252.6375
764.5124,252.1896
764.8812,251.7411
765.2497,251.2920
765.6178,250.8425
765.9855,250.3924
766.3529,249.9418
766.7199,249.4906
767.0865,249.0389
767.4528,248.5867
767.8187,248.1340
768.1843,247.6807
768.5494,247.2269
768.9142,246.7726
769.2787,246.3178
769.6428,245.8624
770.0065,245.4065
770.3698,244.9501
770.7328,244.4932
771.0954,244.0357
771.4576,243.5777
771.8195,243.1192
772.1810,242.6602
772.5422,242.2006
772.9031,241.7406
773.2635,241.2800
773.6237,240.8189
773.9834,240.3573
774.3428,239.8951
774.7018,239.4324
775.0604,238.9693
775.4187,238.5056
775.7766,238.0414
776.1342,237.5766
776.4915,237.1114
776.8483,236.6456
777.2048,236.1793
777.5610,235.7125
777.9167,235.2452
778.2722,234.7774
778.6273,234.3091
778.9821,233.8403
779.3364,233.3709
779.6904,232.9010
780.0441,232.4307
780.3974,231.9598
780.7504,231.4884
781.1030,231.0165
781.4552,230.5441
781.8071,230.0712
782.1587,229.5978
782.5099,229.1238
782.8607,228.6494
783.2112,228.1745
783.5614,227.6990
783.9112,227.2231
784.2606,226.7466
784.6097,226.2696
784.9585,225.7922
785.3069,225.3142
785.6549,224.8357
786.0026,224.3568
786.3500,223.8773
786.6970,223.3973
787.0436,222.9169
787.3900,222.4359
787.7359,221.9544
788.0815,221.4724
788.4268,220.9900
788.7717,220.5070
789.1163,220.0235
789.4606,219.5396
789.8044,219.0551
790.1480,218.5702
790.4912,218.0847
790.8341,217.5988
791.1766,217.1124
791.5188,216.6254
791.8607,216.1380
792.2021,215.6501
792.5433,215.1617
792.8841,214.6728
793.2245,214.1834
793.5647,213.6935
793.9045,213.2031
794.2440,212.7123
794.5831,212.2209
794.9218,211.7291
795.2603,211.2368
795.5983,210.7440
795.9361,210.2507
796.2735,209.7569
796.6106,209.2626
796.9473,208.7678
797.2838,208.2726
797.6198,207.7769
797.9556,207.2806
798.2910,206.7839
798.6260,206.2868
798.9608,205.7891
799.2952,205.2909
799.6292,204.7923
799.9630,204.2932
800.2963,203.7936
800.6294,203.2935
800.9621,202.7930
801.2945,202.2919
801.6266,201.7904
801.9583,201.2885
802.2897,200.7860
802.6208,200.2830
802.9515,199.7796
803.2819,199.2757
803.6120,198.7713
803.9418,198.2665
804.2712,197.7612
804.6003,197.2554
804.9290,196.7491
805.2574,196.2424
805.5856,195.7351
805.9133,195.2274
806.2408,194.7193
806.5679,194.2106
806.8947,193.7015
807.2211,193.1920
807.5472,192.6819
807.8730,192.1714
808.1985,191.6604
808.5237,191.1489
808.8485,190.6370
809.1730,190.1246
809.4972,189.6117
809.8210,189.0984
810.1446,188.5846
810.4678,188.0703
810.7907,187.5556
811.1133,187.0404
811.4355,186.5248
811.7574,186.0086
812.0790,185.4921
812.4003,184.9750
812.7213,184.4575
813.0419,183.9395
813.3622,183.4211
813.6823,182.9021
814.0020,182.3828
814.3213,181.8630
814.6403,181.3427
814.9590,180.8219
815.2775,180.3007
815.5955,179.7791
815.9133,179.2569
816.2307,178.7343
816.5479,178.2113
816.8647,177.6878
817.1812,177.1638
817.4973,176.6394
817.8132,176.1146
818.1287,175.5893
818.4440,175.0635
818.7589,174.5373
819.0735,174.0106
819.3878,173.4834
819.7017,172.9559
820.0154,172.4278
820.3287,171.8993
820.6418,171.3704
820.9545,170.8410
821.2669,170.3111
821.5790,169.7809
821.8907,169.2501
822.2022,168.7189
822.5134,168.1873
822.8242,167.6552
823.1348,167.1226
823.4450,166.5896
823.7549,166.0562
824.0646,165.5223
824.3738,164.9880
824.6828,164.4532
824.9915,163.9180
825.2998,163.3824
825.6078,162.8463
825.9156,162.3097
826.2230,161.7727
826.5302,161.2353
826.8370,160.6974
827.1435,160.1590
827.4497,159.6203
827.7556,159.0811
828.0612,158.5414
828.3665,158.0013
828.6715,157.4608
828.9762,156.9198
829.2806,156.3784
829.5847,155.8366
829.8884,155.2943
830.1919,154.7516
830.4951,154.2084
830.7979,153.6648
831.1005,153.1208
831.4027,152.5763
831.7047,152.0314
832.0063,151.4861
832.3076,150.9403
832.6086,150.3941
832.9094,149.8475
833.2098,149.3004
833.5100,148.7529
833.8099,148.2049
834.1094,147.6566
834.4087,147.1078
834.7076,146.5585
835.0063,146.0089
835.3046,145.4588
835.6027,144.9082
835.9004,144.3573
836.1979,143.8059
836.4951,143.2541
836.7919,142.7018
837.0885,142.1492
837.3848,141.5961
837.6807,141.0425
837.9764,140.4886
838.2718,139.9342
838.5669,139.3794
838.8617,138.8241
839.1562,138.2685
839.4504,137.7124
839.7443,137.1559
840.0379,136.5990
840.3312,136.0416
840.6243,135.4839
840.9170,134.9257
841.2094,134.3671
841.5016,133.8080
841.7935,133.2486
842.0850,132.6887
842.3763,132.1284
842.6672,131.5677
842.9579,131.0065
843.2484,130.4450
843.5385,129.8830
843.8282,129.3206
844.1178,128.7578
844.4070,128.1946
844.6960,127.6309
844.9846,127.0669
845.2730,126.5024
845.5611,125.9375
845.8489,125.3722
846.1364,124.8064
846.4236,124.2403
846.7106,123.6738
846.9972,123.1068
847.2836,122.5394
847.5696,121.9716
847.8554,121.4034
848.1409,120.8348
848.4261,120.2658
848.7111,119.6963
848.9957,119.1265
849.2801,118.5562
849.5641,117.9855
849.8480,117.4145
850.1315,116.8430
850.4147,116.2711
850.6976,115.6988
850.9803,115.1261
851.2626,114.5529
851.5447,113.9794
851.8265,113.4055
852.1081,112.8311
852.3893,112.2564
852.6703,111.6812
852.9510,111.1057
853.2314,110.5297
853.5115,109.9534
853.7914,109.3766
