x,y
339.0166,390.6762
339.8117,390.8420
340.6060,391.0067
341.3995,391.1702
342.1922,391.3326
342.9841,391.4939
343.7752,391.6540
344.5655,391.8129
345.3550,391.9708
346.1438,392.1274
346.9317,392.2830
347.7189,392.4374
348.5053,392.5907
349.2909,392.7429
350.0757,392.8939
350.8597,393.0437
351.6429,393.1925
352.4254,393.3401
353.2071,393.4866
353.9880,393.6320
354.7681,393.7762
355.5474,393.9194
356.3260,394.0614
357.1038,394.2022
357.8808,394.3420
358.6570,394.4807
359.4324,394.6182
360.2071,394.7546
360.9810,394.8899
361.7541,395.0240
362.5265,395.1571
363.2980,395.2891
364.0688,395.4199
364.8389,395.5496
365.6082,395.6783
366.3766,395.8058
367.1444,395.9322
367.9113,396.0575
368.6776,396.1817
369.4430,396.3047
370.2077,396.4267
370.9716,396.5476
371.7347,396.6674
372.4971,396.7861
373.2588,396.9037
374.0196,397.0201
374.7797,397.1355
375.5391,397.2498
376.2976,397.3630
377.0555,397.4751
377.8125,397.5862
378.5688,397.6961
379.3244,397.8049
380.0792,397.9127
380.8332,398.0193
381.5865,398.1249
382.3390,398.2294
383.0908,398.3328
383.8418,398.4351
384.5921,398.5364
385.3416,398.6365
386.0904,398.7356
386.8384,398.8336
387.5857,398.9305
388.3322,399.0264
389.0780,399.1212
389.8231,399.2149
390.5674,399.3075
391.3109,399.3990
392.0537,399.4895
392.7958,399.5789
393.5371,399.6673
394.2777,399.7546
395.0175,399.8408
395.7567,399.9259
396.4950,400.0100
397.2327,400.0930
397.9695,400.1750
398.7057,400.2559
399.4411,400.3357
400.1758,400.4145
400.9097,400.4922
401.6429,400.5688
402.3754,400.6444
403.1072,400.7190
403.8382,400.7925
404.5685,400.8649
405.2980,400.9363
406.0269,401.0067
406.7549,401.0759
407.4823,401.1442
408.2090,401.2114
408.9349,401.2775
409.6601,401.3426
410.3846,401.4066
411.1083,401.4697
411.8313,401.5316
412.5536,401.5925
413.2752,401.6524
413.9961,401.7112
414.7162,401.7690
415.4356,401.8258
416.1543,401.8815
416.8723,401.9362
417.5895,401.9899
418.3061,402.0425
419.0219,402.0941
419.7370,402.1447
420.4514,402.1942
421.1651,402.2427
421.8781,402.2902
422.5903,402.3366
423.3019,402.3820
424.0127,402.4265
424.7228,402.4698
425.4323,402.5122
426.1410,402.5535
426.8490,402.5938
427.5562,402.6331
428.2628,402.6714
428.9687,402.7086
429.6739,402.7448
430.3783,402.7801
431.0821,402.8143
431.7852,402.8475
432.4875,402.8796
433.1892,402.9108
433.8901,402.9409
434.5904,402.9701
435.2899,402.9982
435.9888,403.0254
436.6870,403.0515
437.3844,403.0766
438.0811,403.1007
438.7772,403.1238
439.4726,403.1459
440.1673,403.1670
440.8612,403.1871
441.5545,403.2062
442.2471,403.2243
442.9390,403.2415
443.6302,403.2576
444.3208,403.2727
445.0106,403.2868
445.6997,403.2999
446.3882,403.3121
447.0760,403.3232
447.7630,403.3334
448.4494,403.3425
449.1351,403.3507
449.8202,403.3579
450.5045,403.3641
451.1881,403.3693
451.8711,403.3735
452.5534,403.3768
453.2350,403.3790
453.9159,403.3803
454.5961,403.3806
455.2757,403.3799
455.9546,403.3783
456.6328,403.3757
457.3103,403.3721
457.9871,403.3675
458.6633,403.3619
459.3388,403.3554
460.0136,403.3479
460.6877,403.3394
461.3612,403.3300
462.0340,403.3195
462.7061,403.3081
463.3776,403.2958
464.0483,403.2824
464.7184,403.2681
465.3879,403.2529
466.0566,403.2366
466.7247,403.2195
467.3922,403.2013
468.0589,403.1822
468.7250,403.1621
469.3905,403.1411
470.0552,403.1191
470.7193,403.0961
471.3828,403.0722
472.0456,403.0474
472.7077,403.0215
473.3691,402.9948
474.0299,402.9671
474.6901,402.9384
475.3495,402.9088
476.0084,402.8782
476.6665,402.8466
477.3240,402.8142
477.9808,402.7808
478.6370,402.7464
479.2925,402.7111
479.9474,402.6748
480.6016,402.6376
481.2552,402.5995
481.9081,402.5604
482.5604,402.5204
483.2120,402.4794
483.8629,402.4375
484.5132,402.3947
485.1629,402.3509
485.8119,402.3062
486.4602,402.2605
487.1079,402.2139
487.7550,402.1664
488.4014,402.1180
489.0472,402.0686
489.6923,402.0182
490.3368,401.9670
490.9806,401.9149
491.6238,401.8618
492.2664,401.8077
492.9083,401.7528
493.5495,401.6969
494.1902,401.6401
494.8301,401.5824
495.4695,401.5238
496.1082,401.4642
496.7462,401.4037
497.3837,401.3423
498.0204,401.2800
498.6566,401.2168
499.2921,401.1526
499.9270,401.0876
500.5612,401.0216
501.1949,400.9547
501.8279,400.8869
502.4602,400.8181
503.0919,400.7485
503.7230,400.6779
504.3535,400.6065
504.9833,400.5341
505.6125,400.4609
506.2410,400.3867
506.8690,400.3116
507.4963,400.2357
508.1230,400.1588
508.7490,400.0810
509.3745,400.0023
509.9993,399.9227
510.6234,399.8422
511.2470,399.7608
511.8699,399.6785
512.4922,399.5953
513.1140,399.5113
513.7350,399.4263
514.3555,399.3404
514.9753,399.2536
515.5945,399.1660
516.2131,399.0774
516.8311,398.9880
517.4484,398.8976
518.0652,398.8064
518.6813,398.7143
519.2968,398.6213
519.9116,398.5275
520.5259,398.4327
521.1395,398.3371
521.7526,398.2405
522.3650,398.1431
522.9768,398.0448
523.5880,397.9456
524.1986,397.8456
524.8086,397.7446
525.4180,397.6428
526.0267,397.5401
526.6349,397.4365
527.2424,397.3321
527.8494,397.2267
528.4557,397.1205
529.0614,397.0135
529.6665,396.9055
530.2711,396.7967
530.8750,396.6870
531.4783,396.5764
532.0811,396.4650
532.6832,396.3527
533.2847,396.2396
533.8856,396.1255
534.4858,396.0106
535.0856,395.8949
535.6847,395.7782
536.2832,395.6607
536.8811,395.5424
537.4784,395.4232
538.0751,395.3031
538.6713,395.1822
539.2668,395.0604
539.8617,394.9377
540.4561,394.8142
541.0498,394.6898
541.6429,394.5646
542.2355,394.4386
542.8275,394.3116
543.4188,394.1839
544.0096,394.0552
544.5998,393.9258
545.1894,393.7954
545.7784,393.6642
546.3668,393.5322
546.9547,393.3993
547.5419,393.2656
548.1285,393.1310
548.7146,392.9956
549.3001,392.8593
549.8850,392.7222
550.4693,392.5843
551.0530,392.4455
551.6362,392.3059
552.2188,392.1654
552.8007,392.0241
553.3821,391.8820
553.9630,391.7390
554.5432,391.5952
555.1229,391.4505
555.7020,391.3050
556.2805,391.1587
556.8584,391.0115
557.4357,390.8635
558.0125,390.7147
558.5887,390.5650
559.1643,390.4146
559.7393,390.2632
560.3138,390.1111
560.8877,389.9581
561.4610,389.8043
562.0338,389.6497
562.6059,389.4942
563.1775,389.3380
563.7485,389.1808
564.3190,389.0229
564.8889,388.8642
565.4582,388.7046
566.0269,388.5442
566.5951,388.3830
567.1627,388.2210
567.7297,388.0582
568.2962,387.8945
568.8621,387.7300
569.4275,387.5648
569.9922,387.3987
570.5565,387.2318
571.1201,387.0640
571.6832,386.8955
572.2457,386.7261
572.8077,386.5560
573.3691,386.3850
573.9299,386.2132
574.4902,386.0406
575.0499,385.8672
575.6091,385.6931
576.1677,385.5180
576.7257,385.3422
577.2832,385.1656
577.8401,384.9882
578.3965,384.8100
578.9524,384.6310
579.5076,384.4511
580.0623,384.2705
580.6165,384.0891
581.1700,383.9069
581.7231,383.7238
582.2756,383.5400
582.8275,383.3554
583.3789,383.1700
583.9297,382.9839
584.4800,382.7969
585.0298,382.6091
585.5790,382.4205
586.1276,382.2312
586.6757,382.0410
587.2233,381.8501
587.7703,381.6583
588.3167,381.4658
588.8626,381.2725
589.4080,381.0784
589.9528,380.8835
590.4970,380.6878
591.0407,380.4914
591.5839,380.2942
592.1265,380.0961
592.6686,379.8973
593.2102,379.6978
593.7512,379.4974
594.2917,379.2963
594.8316,379.0944
595.3710,378.8917
595.9099,378.6882
596.4482,378.4839
596.9860,378.2789
597.5232,378.0731
598.0599,377.8665
598.5961,377.6592
599.1317,377.4511
599.6668,377.2422
600.2014,377.0325
600.7354,376.8221
601.2689,376.6109
601.8018,376.3989
602.3342,376.1862
602.8661,375.9727
603.3975,375.7584
603.9283,375.5434
604.4586,375.3276
604.9884,375.1111
605.5176,374.8937
606.0463,374.6757
606.5745,374.4568
607.1022,374.2372
607.6293,374.0168
608.1559,373.7957
608.6819,373.5738
609.2075,373.3512
609.7325,373.1277
610.2570,372.9036
610.7810,372.6787
611.3044,372.4530
611.8274,372.2266
612.3498,371.9994
612.8717,371.7715
613.3931,371.5428
613.9139,371.3133
614.4342,371.0831
614.9540,370.8522
615.4733,370.6205
615.9920,370.3881
616.5103,370.1549
617.0280,369.9210
617.5452,369.6863
618.0618,369.4509
618.5780,369.2147
619.0937,368.9778
619.6088,368.7402
620.1235,368.5018
620.6376,368.2626
621.1512,368.0228
621.6642,367.7822
622.1768,367.5408
622.6889,367.2987
623.2004,367.0559
623.7115,366.8123
624.2220,366.5680
624.7320,366.3230
625.2415,366.0772
625.7505,365.8307
626.2590,365.5835
626.7670,365.3356
627.2744,365.0869
627.7814,364.8375
628.2878,364.5873
628.7938,364.3364
629.2993,364.0848
629.8042,363.8325
630.3087,363.5794
630.8126,363.3256
631.3160,363.0710
631.8189,362.8158
632.3214,362.5598
632.8232,362.3031
633.3246,362.0457
633.8256,361.7875
634.3260,361.5287
634.8259,361.2691
635.3253,361.0088
635.8242,360.7477
636.3226,360.4860
636.8206,360.2235
637.3180,359.9604
637.8149,359.6965
638.3113,359.4319
638.8073,359.1665
639.3027,358.9005
639.7976,358.6337
640.2921,358.3662
640.7860,358.0981
641.2795,357.8292
641.7725,357.5596
642.2650,357.2892
642.7570,357.0182
643.2485,356.7465
643.7395,356.4741
644.2300,356.2009
644.7200,355.9270
645.2095,355.6525
645.6985,355.3772
646.1870,355.1012
646.6750,354.8246
647.1626,354.5472
647.6497,354.2691
648.1362,353.9903
648.6223,353.7108
649.1080,353.4307
649.5931,353.1498
650.0778,352.8682
650.5620,352.5859
651.0457,352.3029
651.5289,352.0193
652.0117,351.7349
652.4939,351.4498
652.9756,351.1641
653.4569,350.8776
653.9377,350.5905
654.4180,350.3026
654.8978,350.0141
655.3772,349.7249
655.8561,349.4349
656.3345,349.1443
656.8124,348.8530
657.2898,348.5610
657.7668,348.2684
658.2433,347.9750
658.7193,347.6810
659.1948,347.3862
659.6699,347.0908
660.1445,346.7947
660.6186,346.4979
661.0922,346.2005
661.5654,345.9023
662.0381,345.6035
662.5103,345.3040
662.9821,345.0038
663.4533,344.7029
663.9241,344.4014
664.3945,344.0992
664.8643,343.7962
665.3337,343.4926
665.8027,343.1884
666.2711,342.8835
666.7391,342.5779
667.2067,342.2716
667.6737,341.9646
668.1403,341.6570
668.6064,341.3487
669.0721,341.0398
669.5373,340.7301
670.0020,340.4198
670.4662,340.1089
670.9301,339.7972
671.3934,339.4849
671.8563,339.1719
672.3187,338.8582
672.7806,338.5439
673.2421,338.2289
673.7031,337.9133
674.1636,337.5970
674.6237,337.2800
675.0834,336.9624
675.5425,336.6441
676.0013,336.3251
676.4595,336.0055
676.9174,335.6852
677.3747,335.3643
677.8316,335.0427
678.2880,334.7204
678.7440,334.3975
679.1995,334.0739
679.6546,333.7497
680.1092,333.4248
680.5634,333.0993
681.0170,332.7731
681.4703,332.4462
681.9231,332.1187
682.3754,331.7906
682.8273,331.4618
683.2787,331.1323
683.7297,330.8022
684.1803,330.4714
684.6304,330.1400
685.0800,329.8080
685.5292,329.4753
685.9779,329.1419
686.4262,328.8079
686.8740,328.4733
687.3214,328.1380
687.7684,327.8020
688.2148,327.4655
688.6609,327.1282
689.1065,326.7904
689.5517,326.4519
689.9964,326.1127
690.4407,325.7729
690.8845,325.4325
691.3279,325.0915
691.7708,324.7498
692.2133,324.4074
692.6554,324.0644
693.0970,323.7208
693.5381,323.3766
693.9789,323.0317
694.4192,322.6862
694.8591,322.3400
695.2985,321.9932
695.7374,321.6458
696.1760,321.2977
696.6141,320.9490
697.0518,320.5997
697.4890,320.2498
697.9257,319.8992
698.3621,319.5480
698.7980,319.1962
699.2335,318.8437
699.6685,318.4906
700.1031,318.1369
700.5373,317.7825
700.9710,317.4276
701.4043,317.0720
701.8372,316.7157
702.2696,316.3589
702.7016,316.0014
703.1332,315.6433
703.5643,315.2846
703.9951,314.9253
704.4254,314.5653
704.8552,314.2048
705.2847,313.8436
705.7137,313.4818
706.1423,313.1194
706.5704,312.7563
706.9982,312.3927
707.4255,312.0284
707.8524,311.6635
708.2788,311.2980
708.7048,310.9319
709.1304,310.5651
709.5556,310.1978
709.9803,309.8298
710.4047,309.4613
710.8286,309.0921
711.2520,308.7223
711.6750,308.3519
712.0977,307.9809
712.5198,307.6093
712.9416,307.2371
713.3629,306.8643
713.7838,306.4908
714.2043,306.1168
714.6244,305.7421
715.0441,305.3668
715.4633,304.9910
715.8821,304.6145
716.3005,304.2374
716.7185,303.8597
717.1360,303.4815
717.5532,303.1026
717.9700,302.7231
718.3863,302.3430
718.8022,301.9623
719.2177,301.5811
719.6327,301.1992
720.0474,300.8167
720.4616,300.4336
720.8754,300.0500
721.2888,299.6657
721.7018,299.2808
722.1144,298.8954
722.5266,298.5093
722.9384,298.1227
723.3497,297.7354
723.7607,297.3476
724.1712,296.9592
724.5813,296.5702
724.9910,296.1805
725.4003,295.7903
725.8092,295.3996
726.2177,295.0082
726.6258,294.6162
727.0334,294.2237
727.4407,293.8305
727.8475,293.4368
728.2540,293.0425
728.6600,292.6476
729.0656,292.2521
729.4708,291.8560
729.8757,291.4594
730.2801,291.0622
730.6841,290.6643
731.0877,290.2659
731.4909,289.8669
731.8937,289.4674
732.2961,289.0672
732.6981,288.6665
733.0997,288.2652
733.5009,287.8633
733.9017,287.4608
734.3021,287.0578
734.7020,286.6542
735.1016,286.2500
735.5008,285.8453
735.8996,285.4399
736.2980,285.0340
736.6960,284.6275
737.0936,284.2205
737.4908,283.8129
737.8876,283.4047
738.2840,282.9959
738.6800,282.5865
739.0756,282.1766
739.4708,281.7661
739.8657,281.3551
740.2601,280.9435
740.6541,280.5313
741.0477,280.1185
741.4410,279.7052
741.8339,279.2913
742.2263,278.8769
742.6184,278.4618
743.0101,278.0462
743.4014,277.6301
743.7922,277.2133
744.1827,276.7961
744.5729,276.3782
744.9626,275.9598
745.3519,275.5409
745.7408,275.1213
746.1294,274.7013
746.5176,274.2806
746.9053,273.8594
747.2927,273.4377
747.6797,273.0153
748.0663,272.5924
748.4526,272.1690
748.8384,271.7450
749.2239,271.3205
749.6089,270.8954
749.9937,270.4697
750.3779,270.0435
750.7618,269.6167
751.1454,269.1894
751.5286,268.7615
751.9113,268.3331
752.2937,267.9041
752.6757,267.4746
753.0574,267.0445
753.4386,266.6139
753.8195,266.1827
754.2000,265.7509
754.5801,265.3187
754.9598,264.8858
755.3391,264.4525
755.7181,264.0186
756.0967,263.5841
756.4749,263.1491
756.8527,262.7136
757.2302,262.2775
757.6072,261.8408
757.9839,261.4036
758.3603,260.9659
758.7362,260.5276
759.1118,260.0888
759.4869,259.6495
759.8618,259.2096
760.2362,258.7692
760.6103,258.3282
760.9840,257.8867
761.3574,257.4446
761.7303,257.0020
762.1028,256.5589
762.4750,256.1153
762.8469,255.6711
763.2183,255.2263
763.5894,254.7811
763.9601,254.3353
764.3305,253.8889
764.7005,253.4421
765.0701,252.9947
765.4394,252.5467
765.8083,252.0983
766.1768,251.6493
766.5449,251.1997
766.9127,250.7497
767.2800,250.2991
767.6470,249.8480
768.0137,249.3963
768.3799,248.9442
768.7458,248.4915
769.1114,248.0382
769.4766,247.5845
769.8414,247.1302
770.2058,246.6754
770.5699,246.2200
770.9337,245.7642
771.2971,245.3078
771.6601,244.8509
772.0228,244.3935
772.3851,243.9355
772.7470,243.4771
773.1086,243.0181
773.4698,242.5586
773.8306,242.0985
774.1911,241.6380
774.5512,241.1769
774.9109,240.7153
775.2703,240.2532
775.6294,239.7906
775.9881,239.3274
776.3464,238.8638
776.7044,238.3996
777.0620,237.9349
777.4193,237.4697
777.7761,237.0040
778.1327,236.5377
778.4889,236.0710
778.8447,235.6037
779.2002,235.1359
779.5553,234.6676
779.9100,234.1989
780.2645,233.7295
780.6185,233.2597
780.9722,232.7894
781.3256,232.3185
781.6785,231.8472
782.0312,231.3753
782.3835,230.9030
782.7354,230.4301
783.0870,229.9567
783.4382,229.4828
783.7891,229.0084
784.1396,228.5335
784.4898,228.0581
784.8397,227.5822
785.1891,227.1058
785.5383,226.6289
785.8870,226.1515
786.2355,225.6736
786.5836,225.1951
786.9313,224.7162
787.2787,224.2368
787.6257,223.7569
787.9724,223.2764
788.3188,222.7955
788.6648,222.3141
789.0104,221.8322
789.3558,221.3497
789.7007,220.8668
790.0453,220.3834
790.3896,219.8995
790.7336,219.4151
791.0771,218.9302
791.4204,218.4448
791.7633,217.9589
792.1058,217.4725
792.4481,216.9857
792.7899,216.4983
793.1315,216.0104
793.4727,215.5221
793.8135,215.0332
794.1540,214.5439
794.4941,214.0541
794.8340,213.5637
795.1735,213.0729
795.5126,212.5816
795.8514,212.0898
796.1899,211.5975
796.5281,211.1048
796.8658,210.6115
797.2033,210.1178
797.5404,209.6236
797.8772,209.1289
798.2136,208.6337
798.5497,208.1380
798.8855,207.6418
799.2209,207.1452
799.5560,206.6481
799.8908,206.1505
800.2252,205.6524
800.5593,205.1538
800.8931,204.6547
801.2265,204.1552
801.5596,203.6552
801.8924,203.1547
802.2249,202.6537
802.5569,202.1523
802.8887,201.6503
803.2202,201.1479
803.5513,200.6450
803.8820,200.1416
804.2125,199.6378
804.5426,199.1335
804.8724,198.6287
805.2018,198.1234
805.5309,197.6177
805.8597,197.1115
806.1882,196.6048
806.5164,196.0976
806.8442,195.5900
807.1717,195.0819
807.4988,194.5733
807.8257,194.0643
808.1522,193.5547
808.4783,193.0448
808.8042,192.5343
809.1297,192.0234
809.4549,191.5120
809.7798,191.0001
810.1043,190.4877
810.4285,189.9749
810.7524,189.4617
811.0760,188.9479
811.3993,188.4337
811.7222,187.9191
812.0449,187.4039
812.3671,186.8883
812.6891,186.3723
813.0107,185.8557
813.3321,185.3387
813.6531,184.8213
813.9738,184.3034
814.2941,183.7850
814.6142,183.2661
814.9339,182.7468
815.2533,182.2271
815.5724,181.7069
815.8912,181.1862
816.2096,180.6650
816.5277,180.1434
816.8455,179.6214
817.1630,179.0988
817.4802,178.5759
817.7971,178.0524
818.1136,177.5285
818.4298,177.0042
818.7457,176.4794
819.0613,175.9542
819.3766,175.4285
819.6915,174.9023
820.0062,174.3757
820.3205,173.8486
820.6345,173.3211
820.9482,172.7931
821.2617,172.2647
821.5747,171.7358
821.8875,171.2065
822.1999,170.6767
822.5120,170.1465
822.8239,169.6158
823.1354,169.0846
823.4466,168.5531
823.7575,168.0210
824.0681,167.4886
824.3784,166.9557
824.6883,166.4223
824.9979,165.8885
825.3073,165.3542
825.6163,164.8195
825.9250,164.2844
826.2334,163.7488
826.5415,163.2127
826.8493,162.6762
827.1568,162.1393
827.4640,161.6019
827.7709,161.0641
828.0775,160.5259
828.3837,159.9872
828.6897,159.4480
828.9954,158.9085
829.3007,158.3684
829.6058,157.8280
829.9105,157.2871
830.2150,156.7458
830.5191,156.2040
830.8229,155.6618
831.1265,155.1191
831.4297,154.5760
831.7326,154.0325
832.0352,153.4885
832.3375,152.9441
832.6395,152.3993
832.9412,151.8540
833.2426,151.3083
833.5437,150.7622
833.8445,150.2156
834.1450,149.6686
834.4451,149.1212
834.7451,148.5733
835.0447,148.0250
835.3440,147.4763
835.6430,146.9271
835.9417,146.3775
836.2401,145.8275
836.5382,145.2771
836.8360,144.7262
837.1335,144.1749
837.4307,143.6231
837.7277,143.0709
838.0243,142.5183
838.3206,141.9653
838.6166,141.4119
838.9124,140.8580
839.2078,140.3037
839.5029,139.7489
839.7978,139.1938
840.0923,138.6382
840.3866,138.0822
840.6805,137.5258
840.9742,136.9689
841.2676,136.4117
841.5607,135.8540
841.8535,135.2958
842.1459,134.7373
842.4381,134.1783
842.7300,133.6189
843.0217,133.0591
843.3130,132.4989
843.6040,131.9383
843.8948,131.3772
844.1852,130.8157
844.4754,130.2538
844.7653,129.6915
845.0549,129.1288
845.3442,128.5656
845.6332,128.0021
845.9219,127.4381
846.2103,126.8737
846.4985,126.3089
846.7863,125.7436
847.0739,125.1780
847.3611,124.6119
847.6481,124.0454
847.9348,123.4786
848.2213,122.9113
848.5074,122.3435
848.7932,121.7754
849.0788,121.2069
849.3641,120.6379
849.6490,120.0686
849.9338,119.4988
850.2182,118.9286
850.5023,118.3580
850.7862,117.7870
851.0698,117.2156
851.3530,116.6438
851.6360,116.0716
851.9188,115.4990
852.2012,114.9259
852.4833,114.3525
852.7652,113.7786
853.0468,113.2044
853.3281,112.6297
853.6091,112.0546
853.8899,111.4791
854.1703,110.9033
854.4506,110.3270
