t,E,dt,integrator,sx,sy,vx,vy,ax,ay
0.22499992,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.22999991,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.23499991,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2399999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2449999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2499999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2549999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2599999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2649999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2699999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.2749999,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.27999988,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.28499988,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.28999987,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.29499987,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.29999986,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.30499986,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.30999985,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.31499985,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.31999984,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.32499984,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.32999983,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.33499983,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.33999982,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.34499982,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.34999982,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3549998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3599998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3649998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3699998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3749998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.3799998,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.38499978,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.38999978,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.39499977,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.39999977,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.40499976,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.40999976,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.41499975,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.41999975,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.42499974,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.42999974,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.43499973,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.43999973,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.44499972,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.44999972,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.45499972,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4599997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4649997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4699997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4749997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4799997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.4849997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.48999968,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.49499968,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.49999967,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5049997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5099997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5149997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5199997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5249997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5299997,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.53499967,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.53999966,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.54499966,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.54999965,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.55499965,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.55999964,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.56499964,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.56999964,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.57499963,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5799996,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5849996,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5899996,-7350.75,0.005,NONE,500.0,750.0,0.0,0.0,0.0,0.0
0.5949996,1.12491736E8,0.005,RK4,500.0,743.7935,0.0,-2465.2295,0.0,-479301.9
0.5999996,1.12490856E8,0.005,RK4,500.0,725.6889,0.0,-4726.4497,0.0,-418953.22
0.6049996,1.1248996E8,0.005,RK4,500.0,697.1843,0.0,-6596.554,0.0,-323937.97
0.6099996,1.12489072E8,0.005,RK4,500.0,660.63855,0.0,-7920.801,0.0,-202118.7
0.6149996,1.1248816E8,0.005,RK4,500.0,619.0757,0.0,-8589.616,0.0,-63575.812
0.6199996,1.12487272E8,0.005,RK4,500.0,575.93494,0.0,-8547.665,0.0,80226.68
0.6249996,1.12486384E8,0.005,RK4,500.0,534.7861,0.0,-7798.424,0.0,217389.56
0.6299996,1.21689616E8,0.005,RK4,500.0,499.034,0.0,-6959.45,0.0,-330103.53
0.6349996,1.21688632E8,0.005,RK4,500.0,460.6224,0.0,-8299.08,0.0,-202064.89
0.63999957,1.21687664E8,0.005,RK4,500.0,417.19507,0.0,-8951.979,0.0,-57307.094
0.64499956,1.2168668E8,0.005,RK4,500.0,372.3455,0.0,-8864.125,0.0,92191.5
0.64999956,1.2168572E8,0.005,RK4,500.0,329.78482,0.0,-8042.7964,0.0,234060.39
0.65499955,1.21684776E8,0.005,RK4,500.0,293.0348,0.0,-6555.9595,0.0,356560.5
0.65999955,1.21683808E8,0.005,RK4,500.0,265.13632,0.0,-4526.6504,0.0,449555.38
0.66499954,1.2168284E8,0.005,RK4,500.0,248.39784,0.0,-2122.7922,0.0,505350.34
0.66999954,1.21681864E8,0.005,RK4,500.0,244.20432,0.0,456.70068,0.0,519328.75
0.67499954,1.21680888E8,0.005,RK4,500.0,252.90263,0.0,2998.3826,0.0,490334.34
0.67999953,1.21679912E8,0.005,RK4,500.0,273.77295,0.0,5291.9385,0.0,420766.62
0.6849995,1.21678944E8,0.005,RK4,500.0,305.0882,0.0,7147.5854,0.0,316382.47
0.6899995,1.21677992E8,0.005,RK4,500.0,344.25708,0.0,8411.779,0.0,185819.52
0.6949995,1.21677024E8,0.005,RK4,500.0,388.03845,0.0,8979.916,0.0,39881.63
0.6999995,1.21676072E8,0.005,RK4,500.0,432.80948,0.0,8804.99,0.0,-109355.125
0.7049995,1.21675104E8,0.005,RK4,500.0,474.86554,0.0,7901.482,0.0,-249542.0
0.7099995,1.11257464E8,0.005,RK4,500.0,510.72662,0.0,6899.715,0.0,297587.72
0.7149995,1.11256584E8,0.005,RK4,500.0,548.44006,0.0,8081.496,0.0,171876.27
0.7199995,1.11255696E8,0.005,RK4,500.0,590.41986,0.0,8594.551,0.0,31943.6
0.7249995,1.11254784E8,0.005,RK4,500.0,633.19226,0.0,8396.431,0.0,-110631.06
0.7299995,1.1125388E8,0.005,RK4,500.0,673.218,0.0,7503.536,0.0,-244050.27
0.7349995,1.11253008E8,0.005,RK4,500.0,707.1852,0.0,5989.757,0.0,-357274.12
0.7399995,1.11252096E8,0.005,RK4,500.0,732.2831,0.0,3980.357,0.0,-440933.78
0.74499947,1.11251224E8,0.005,RK4,500.0,746.43506,0.0,1641.612,0.0,-488107.1
0.74999946,1.11250336E8,0.005,RK4,500.0,748.47015,0.0,-832.95215,0.0,-494890.72
0.75499946,1.11249488E8,0.005,RK4,500.0,738.2201,0.0,-3238.5728,0.0,-460723.84
0.75999945,1.11248608E8,0.005,RK4,500.0,716.5331,0.0,-5376.1934,0.0,-388433.78
0.76499945,1.11247704E8,0.005,RK4,500.0,685.20374,0.0,-7068.9355,0.0,-284002.66
0.76999944,1.11246832E8,0.005,RK4,500.0,646.8246,0.0,-8176.733,0.0,-156072.14
0.77499944,1.11245944E8,0.005,RK4,500.0,604.5714,0.0,-8607.924,0.0,-15228.235
0.77999943,1.11245056E8,0.005,RK4,500.0,561.94055,0.0,-8326.835,0.0,126874.625
0.78499943,1.11244184E8,0.005,RK4,500.0,522.45953,0.0,-7356.7305,0.0,258478.02
0.7899994,1.0012668E8,0.005,RK4,500.0,489.3953,0.0,-6333.4443,0.0,-297974.53
0.7949994,1.00125888E8,0.005,RK4,500.0,454.4691,0.0,-7540.5635,0.0,-181553.83
0.7999994,1.00125096E8,0.005,RK4,500.0,415.03625,0.0,-8123.7163,0.0,-50111.047
0.8049994,1.0012428E8,0.005,RK4,500.0,374.3598,0.0,-8034.654,0.0,85477.13
0.8099994,1.00123488E8,0.005,RK4,500.0,335.80554,0.0,-7280.752,0.0,213991.31
0.8149994,1.00122688E8,0.005,RK4,500.0,302.56372,0.0,-5924.398,0.0,324797.4
0.8199994,1.00121888E8,0.005,RK4,500.0,277.38492,0.0,-4077.8306,0.0,408726.75
0.8249994,1.00121112E8,0.005,RK4,500.0,262.35254,0.0,-1893.8511,0.0,458834.66
0.8299994,1.00120304E8,0.005,RK4,500.0,258.71042,0.0,446.82104,0.0,470975.1
0.8349994,1.00119504E8,0.005,RK4,500.0,266.7598,0.0,2750.5015,0.0,444143.78
0.8399994,1.00118712E8,0.005,RK4,500.0,285.83453,0.0,4826.5684,0.0,380561.34
0.8449994,1.0011792E8,0.005,RK4,500.0,314.35617,0.0,6503.237,0.0,285489.22
0.84999937,1.0011712E8,0.005,RK4,500.0,349.96457,0.0,7641.771,0.0,166794.58
0.85499936,1.00116328E8,0.005,RK4,500.0,389.7132,0.0,8147.965,0.0,34299.15
0.85999936,1.00115544E8,0.005,RK4,500.0,430.31296,0.0,7979.938,0.0,-101033.38
0.86499935,1.00114736E8,0.005,RK4,500.0,468.40433,0.0,7151.5986,0.0,-228004.62
0.86999935,1.0845856E8,0.005,RK4,500.0,500.83542,0.0,6287.051,0.0,330558.4
0.87499934,1.0845768E8,0.005,RK4,500.0,535.9374,0.0,7656.746,0.0,213551.88
0.87999934,1.08456824E8,0.005,RK4,500.0,576.3403,0.0,8392.86,0.0,78875.57
0.88499933,1.08455952E8,0.005,RK4,500.0,618.7008,0.0,8434.486,0.0,-62326.22
0.88999933,1.08455096E8,0.005,RK4,500.0,659.51385,0.0,7778.187,0.0,-198369.73
0.8949993,1.08454216E8,0.005,RK4,500.0,695.4022,0.0,6478.2734,0.0,-317997.6
0.8999993,1.08453384E8,0.005,RK4,500.0,723.39636,0.0,4642.3154,0.0,-411311.4
0.9049993,1.08452528E8,0.005,RK4,500.0,741.1799,0.0,2422.235,0.0,-470589.78
0.9099993,1.08451656E8,0.005,RK4,500.0,747.2813,0.0,1.7407227,0.0,-490927.9
0.9149993,1.08450824E8,0.005,RK4,500.0,741.1959,0.0,-2418.8787,0.0,-470643.28
0.9199993,1.08449936E8,0.005,RK4,500.0,723.4273,0.0,-4639.3247,0.0,-411414.6
0.9249993,1.08449104E8,0.005,RK4,500.0,695.4459,0.0,-6475.8643,0.0,-318143.28
0.9299993,1.0844824E8,0.005,RK4,500.0,659.56714,0.0,-7776.5337,0.0,-198547.33
0.9349993,1.08447376E8,0.005,RK4,500.0,618.7599,0.0,-8433.71,0.0,-62523.156
0.9399993,1.08446504E8,0.005,RK4,500.0,576.4009,0.0,-8393.02,0.0,78673.54
0.9449993,1.08445632E8,0.005,RK4,500.0,535.99524,0.0,-7657.8345,0.0,213359.0
0.9499993,1.08444776E8,0.005,RK4,500.0,500.88632,0.0,-6288.9956,0.0,330388.72
0.95499927,1.00188176E8,0.005,RK4,500.0,468.4237,0.0,-7154.4033,0.0,-228069.23
0.95999926,1.00187376E8,0.005,RK4,500.0,430.31744,0.0,-7982.8813,0.0,-101048.34
0.96499926,1.00186584E8,0.005,RK4,500.0,389.70306,0.0,-8150.796,0.0,34332.92
0.96999925,1.001858E8,0.005,RK4,500.0,349.94128,0.0,-7644.2573,0.0,166872.19
0.97499925,1.00184992E8,0.005,RK4,500.0,314.32227,0.0,-6505.186,0.0,285602.25
0.97999924,1.00184176E8,0.005,RK4,500.0,285.79333,0.0,-4827.841,0.0,380698.66
0.98499924,1.00183376E8,0.005,RK4,500.0,266.7151,0.0,-2751.0217,0.0,444292.84
0.98999923,1.00182592E8,0.005,RK4,500.0,258.6661,0.0,-446.5813,0.0,471122.75
0.99499923,1.00181808E8,0.005,RK4,500.0,262.31235,0.0,1894.7937,0.0,458968.62
0.9999992,1.00181016E8,0.005,RK4,500.0,277.352,0.0,4079.3628,0.0,408836.5
1.0049993,1.0018024E8,0.005,RK4,500.0,302.54047,0.0,5926.361,0.0,324874.9
1.0099993,1.0017944E8,0.005,RK4,500.0,335.79346,0.0,7282.9575,0.0,214031.61
1.0149993,1.00178632E8,0.005,RK4,500.0,374.3593,0.0,8036.903,0.0,85478.76
1.0199993,1.00177824E8,0.005,RK4,500.0,415.04675,0.0,8125.815,0.0,-50146.043
1.0249993,1.00177032E8,0.005,RK4,500.0,454.48907,0.0,7542.343,0.0,-181620.45
1.0299993,1.00176232E8,0.005,RK4,500.0,489.42252,0.0,6334.771,0.0,-298065.28
1.0349993,1.11223912E8,0.005,RK4,500.0,522.5121,0.0,7357.6577,0.0,258302.83
1.0399992,1.11223024E8,0.005,RK4,500.0,561.9958,0.0,8326.794,0.0,126690.51
1.0449992,1.11222136E8,0.005,RK4,500.0,604.62415,0.0,8606.908,0.0,-15404.017
1.0499992,1.11221248E8,0.005,RK4,500.0,646.86975,0.0,8174.827,0.0,-156222.7
1.0549992,1.11220328E8,0.005,RK4,500.0,685.23694,0.0,7066.3096,0.0,-284113.34
1.0599992,1.11219448E8,0.005,RK4,500.0,716.551,0.0,5373.088,0.0,-388493.62
1.0649992,1.1121856E8,0.005,RK4,500.0,738.2209,0.0,3235.2747,0.0,-460726.5
1.0699992,1.11217664E8,0.005,RK4,500.0,748.4535,0.0,829.7705,0.0,-494835.16
1.0749992,1.1121676E8,0.005,RK4,500.0,746.4022,0.0,-1644.3752,0.0,-487997.62
1.0799992,1.1121588E8,0.005,RK4,500.0,732.23694,0.0,-3982.4343,0.0,-440780.0
1.0849992,1.11215E8,0.005,RK4,500.0,707.1298,0.0,-5990.9424,0.0,-357089.62
1.0899992,1.11214096E8,0.005,RK4,500.0,673.1585,0.0,-7503.7036,0.0,-243851.89
1.0949992,1.11213224E8,0.005,RK4,500.0,633.1341,0.0,-8395.546,0.0,-110437.18
1.0999992,1.11212336E8,0.005,RK4,500.0,590.3685,0.0,-8592.678,0.0,32114.701
1.1049992,1.11211448E8,0.005,RK4,500.0,548.4005,0.0,-8078.7925,0.0,172008.1
1.1099992,1.11210552E8,0.005,RK4,500.0,510.70276,0.0,-6896.4185,0.0,297667.28
1.1149992,1.21573416E8,0.005,RK4,500.0,474.83905,0.0,-7898.028,0.0,-249453.7
1.1199992,1.21572456E8,0.005,RK4,500.0,432.80087,0.0,-8801.174,0.0,-109326.44
1.1249992,1.21571488E8,0.005,RK4,500.0,388.0491,0.0,-8976.045,0.0,39846.125
1.1299992,1.2157052E8,0.005,RK4,500.0,344.28683,0.0,-8408.177,0.0,185720.33
1.1349992,1.21569528E8,0.005,RK4,500.0,305.13525,0.0,-7144.5645,0.0,316225.6
1.1399992,1.21568568E8,0.005,RK4,500.0,273.83395,0.0,-5289.7734,0.0,420563.28
1.1449991,1.215676E8,0.005,RK4,500.0,252.97296,0.0,-2997.2861,0.0,490099.9
1.1499991,1.21566624E8,0.005,RK4,500.0,244.27838,0.0,-456.80176,0.0,519081.84
1.1549991,1.21565656E8,0.005,RK4,500.0,248.46956,0.0,2121.461,0.0,505111.25
1.1599991,1.21564696E8,0.005,RK4,500.0,265.1996,0.0,4524.1597,0.0,449344.5
1.1649991,1.2156372E8,0.005,RK4,500.0,293.084,0.0,6552.4805,0.0,356396.4
1.1699991,1.2156276E8,0.005,RK4,500.0,329.8154,0.0,8038.589,0.0,233958.45
1.1749991,1.21561792E8,0.005,RK4,500.0,372.35428,0.0,8859.519,0.0,92162.21
1.1799991,1.2156084E8,0.005,RK4,500.0,417.18066,0.0,8947.347,0.0,-57259.08
1.1849991,1.21559872E8,0.005,RK4,500.0,460.5853,0.0,8294.811,0.0,-201941.19
1.1899991,1.21558928E8,0.005,RK4,500.0,498.9766,0.0,6955.9116,0.0,-329912.2
1.1949991,1.12465768E8,0.005,RK4,500.0,534.7334,0.0,7796.0737,0.0,217565.12
1.1999991,1.1246488E8,0.005,RK4,500.0,575.87305,0.0,8546.21,0.0,80432.98
1.2049991,1.12463984E8,0.005,RK4,500.0,619.00903,0.0,8589.17,0.0,-63353.64
1.2099991,1.12463104E8,0.005,RK4,500.0,660.572,0.0,7921.405,0.0,-201896.94
1.2149991,1.12462192E8,0.005,RK4,500.0,697.12274,0.0,6598.1743,0.0,-323732.7
1.2199991,1.12461288E8,0.005,RK4,500.0,725.63684,0.0,4728.9775,0.0,-418779.66
1.2249991,1.12460416E8,0.005,RK4,500.0,743.75494,0.0,2468.4888,0.0,-479173.38
1.2299991,1.12459528E8,0.005,RK4,500.0,749.9779,0.0,3.758545,0.0,-499916.53
1.2349991,1.12458656E8,0.005,RK4,500.0,743.7909,0.0,-2461.263,0.0,-479293.16
1.239999,1.1245776E8,0.005,RK4,500.0,725.70593,0.0,-4722.6045,0.0,-419010.0
1.244999,1.12456848E8,0.005,RK4,500.0,697.2196,0.0,-6593.1475,0.0,-324055.56
1.249999,1.12455936E8,0.005,RK4,500.0,660.68915,0.0,-7918.1143,0.0,-202287.38
1.254999,1.1245504E8,0.005,RK4,500.0,619.1374,0.0,-8587.873,0.0,-63781.5
1.259999,1.12454136E8,0.005,RK4,500.0,576.0027,0.0,-8547.008,0.0,80000.85
1.264999,1.12453248E8,0.005,RK4,500.0,534.85425,0.0,-7798.907,0.0,217162.3
1.269999,1.2178508E8,0.005,RK4,500.0,499.097,0.0,-6961.034,0.0,-330313.5
1.274999,1.21784136E8,0.005,RK4,500.0,460.675,0.0,-8301.635,0.0,-202240.17
1.279999,1.21783184E8,0.005,RK4,500.0,417.23288,0.0,-8955.292,0.0,-57433.13
1.284999,1.21782224E8,0.005,RK4,500.0,372.3654,0.0,-8867.924,0.0,92125.18
1.289999,1.21781264E8,0.005,RK4,500.0,329.78516,0.0,-8046.7646,0.0,234059.27
1.294999,1.21780288E8,0.005,RK4,500.0,293.01556,0.0,-6559.769,0.0,356624.6
1.299999,1.21779304E8,0.005,RK4,500.0,265.09912,0.0,-4529.9863,0.0,449679.38
1.304999,1.21778328E8,0.005,RK4,500.0,248.34573,0.0,-2125.3784,0.0,505524.0
1.309999,1.21777368E8,0.005,RK4,500.0,244.1416,0.0,455.07812,0.0,519537.78
1.314999,1.21776392E8,0.005,RK4,500.0,252.83452,0.0,2997.858,0.0,490561.4
1.319999,1.21775432E8,0.005,RK4,500.0,273.70505,0.0,5292.5547,0.0,420992.97
1.324999,1.21774472E8,0.005,RK4,500.0,305.02615,0.0,7149.2925,0.0,316589.28
1.329999,1.2177352E8,0.005,RK4,500.0,344.20602,0.0,8414.436,0.0,185989.7
1.334999,1.21772552E8,0.005,RK4,500.0,388.0026,0.0,8983.302,0.0,40001.156
1.339999,1.21771592E8,0.005,RK4,500.0,432.7918,0.0,8808.825,0.0,-109296.23
1.344999,1.21770608E8,0.005,RK4,500.0,474.8675,0.0,7905.448,0.0,-249548.52
1.349999,1.11316384E8,0.005,RK4,500.0,510.74805,0.0,6903.485,0.0,297516.28
1.354999,1.11315504E8,0.005,RK4,500.0,548.4792,0.0,8084.758,0.0,171745.84
1.359999,1.11314632E8,0.005,RK4,500.0,590.47345,0.0,8597.035,0.0,31764.969
1.3649989,1.11313752E8,0.005,RK4,500.0,633.2559,0.0,8397.932,0.0,-110843.27
1.3699989,1.1131284E8,0.005,RK4,500.0,673.28644,0.0,7503.929,0.0,-244278.33
1.3749989,1.11311936E8,0.005,RK4,500.0,707.2527,0.0,5989.009,0.0,-357499.16
1.3799989,1.11311048E8,0.005,RK4,500.0,732.3441,0.0,3978.5303,0.0,-441137.25
1.3849989,1.11310168E8,0.005,RK4,500.0,746.48456,0.0,1638.8577,0.0,-488272.1
1.3899989,1.11309288E8,0.005,RK4,500.0,748.504,0.0,-836.4065,0.0,-495003.62
1.3949989,1.1130836E8,0.005,RK4,500.0,738.2355,0.0,-3242.441,0.0,-460775.12
1.3999989,1.11307464E8,0.005,RK4,500.0,716.52875,0.0,-5380.1543,0.0,-388419.38
1.4049989,1.11306568E8,0.005,RK4,500.0,685.18005,0.0,-7072.661,0.0,-283923.72
1.4099989,1.11305688E8,0.005,RK4,500.0,646.7835,0.0,-8179.915,0.0,-155935.23
1.4149989,1.11304808E8,0.005,RK4,500.0,604.51636,0.0,-8610.3,0.0,-15044.724
1.4199989,1.11303944E8,0.005,RK4,500.0,561.87604,0.0,-8328.208,0.0,127089.68
1.4249989,1.11303072E8,0.005,RK4,500.0,522.3909,0.0,-7356.987,0.0,258706.69
1.4299989,1.0005004E8,0.005,RK4,500.0,489.32828,0.0,-6332.5625,0.0,-297751.12
1.4349989,1.00049248E8,0.005,RK4,500.0,454.40918,0.0,-7538.6167,0.0,-181354.14
1.4399989,1.00048448E8,0.005,RK4,500.0,414.98843,0.0,-8120.8657,0.0,-49951.645
1.4449989,1.00047664E8,0.005,RK4,500.0,374.328,0.0,-8031.1357,0.0,85583.125
1.4499989,1.00046864E8,0.005,RK4,500.0,335.79242,0.0,-7276.8564,0.0,214035.06
1.4549989,1.00046056E8,0.005,RK4,500.0,302.57034,0.0,-5920.448,0.0,324775.3
1.4599988,1.00045272E8,0.005,RK4,500.0,277.41074,0.0,-4074.1533,0.0,408640.66
