t,E,dt,integrator,sx,sy,vx,vy,ax,ay
0.20999993,3.6091652E7,0.005,RK4,500.0,396.56265,0.0,-4900.989,0.0,76814.14
0.21499993,3.176638E7,0.005,RK4,500.0,373.32492,0.0,-4336.27,0.0,146743.67
0.21999992,2.8679186E7,0.005,RK4,500.0,353.72116,0.0,-3460.8506,0.0,200417.3
0.22499992,2.694584E7,0.005,RK4,500.0,339.0863,0.0,-2364.8418,0.0,234586.67
0.22999991,2.6299766E7,0.005,RK4,500.0,330.27148,0.0,-1150.202,0.0,247774.2
0.23499991,2.6217974E7,0.005,RK4,500.0,327.607,0.0,78.187744,0.0,240277.31
0.2399999,2.6109068E7,0.005,RK4,500.0,330.90958,0.0,1221.1094,0.0,214029.75
0.2449999,2.5498922E7,0.005,RK4,500.0,339.53006,0.0,2192.5837,0.0,172341.81
0.2499999,2.4157598E7,0.005,RK4,500.0,352.4355,0.0,2925.901,0.0,119546.18
0.2549999,2.213654E7,0.005,RK4,500.0,368.3165,0.0,3377.7158,0.0,60585.27
0.2599999,1.9715876E7,0.005,RK4,500.0,385.70993,0.0,3530.013,0.0,576.53125
0.2649999,1.7288988E7,0.005,RK4,500.0,403.12595,0.0,3389.9146,0.0,-55608.875
0.2699999,1.5227261E7,0.005,RK4,500.0,419.16895,0.0,2987.4897,0.0,-103719.875
0.2749999,1.3768514E7,0.005,RK4,500.0,432.64322,0.0,2371.868,0.0,-140425.83
0.27999988,1.2959969E7,0.005,RK4,500.0,442.6358,0.0,1606.0765,0.0,-163523.89
0.28499988,1.2666287E7,0.005,RK4,500.0,448.57132,0.0,761.1,0.0,-172042.6
0.28999987,1.2632096E7,0.005,RK4,500.0,450.23624,0.0,-90.315796,0.0,-166240.11
0.29499987,1.2573224E7,0.005,RK4,500.0,447.77267,0.0,-879.6005,0.0,-147504.44
0.29999986,1.2265337E7,0.005,RK4,500.0,441.644,0.0,-1547.5792,0.0,-118169.19
0.30499986,1.1603512E7,0.005,RK4,500.0,432.5772,0.0,-2048.6023,0.0,-81266.195
0.30999985,1.0618113E7,0.005,RK4,500.0,421.48752,0.0,-2353.329,0.0,-40237.54
0.31499985,9447743.0,0.005,RK4,500.0,409.3931,0.0,-2450.0242,0.0,1366.4688
0.31999984,8282793.5,0.005,RK4,500.0,397.32687,0.0,-2344.3616,0.0,40178.375
0.32499984,7300361.0,0.005,RK4,500.0,386.25293,0.0,-2057.848,0.0,73271.34
0.32999983,6611385.0,0.005,RK4,500.0,376.99374,0.0,-1625.0803,0.0,98365.06
0.33499983,6234512.5,0.005,RK4,500.0,370.17346,0.0,-1090.1323,0.0,113966.69
0.33999982,6101251.0,0.005,RK4,500.0,366.18082,0.0,-502.4146,0.0,119439.28
0.34499982,6087033.0,0.005,RK4,500.0,365.15305,0.0,87.623474,0.0,114998.0
0.34999982,6055371.0,0.005,RK4,500.0,366.98126,0.0,632.60034,0.0,101637.586
0.3549998,5900234.5,0.005,RK4,500.0,371.33496,0.0,1091.7965,0.0,81002.64
0.3599998,5573901.0,0.005,RK4,500.0,377.70276,0.0,1433.9851,0.0,55214.137
0.3649998,5093650.0,0.005,RK4,500.0,385.44507,0.0,1639.3192,0.0,26668.65
0.3699998,4527970.5,0.005,RK4,500.0,393.8535,0.0,1700.1865,0.0,-2170.9688
0.3749998,3968947.5,0.005,RK4,500.0,402.21198,0.0,1621.0302,0.0,-28977.186
0.3799998,3500970.5,0.005,RK4,500.0,409.85464,0.0,1417.2156,0.0,-51735.223
0.38499978,3175713.0,0.005,RK4,500.0,416.21588,0.0,1113.0964,0.0,-68884.42
0.38999978,3000176.2,0.005,RK4,500.0,420.86908,0.0,739.485,0.0,-79413.6
0.39499977,2939823.0,0.005,RK4,500.0,423.5519,0.0,330.76962,0.0,-82906.83
0.39999977,2933927.5,0.005,RK4,500.0,424.17667,0.0,-78.06839,0.0,-79538.17
0.40499976,2916986.8,0.005,RK4,500.0,422.82605,0.0,-454.29404,0.0,-70019.78
0.40999976,2838927.0,0.005,RK4,500.0,419.73557,0.0,-769.8937,0.0,-55510.168
0.41499975,2678116.2,0.005,RK4,500.0,415.26477,0.0,-1003.51337,0.0,-37492.59
0.41999975,2444153.2,0.005,RK4,500.0,409.86057,0.0,-1141.7383,0.0,-17635.572
0.42499974,2170831.2,0.005,RK4,500.0,404.01575,0.0,-1179.6548,0.0,2352.7083
0.42999974,1902656.4,0.005,RK4,500.0,398.2266,0.0,-1120.6959,0.0,20863.77
0.43499973,1679812.9,0.005,RK4,500.0,392.95294,0.0,-975.82794,0.0,36511.03
0.43999973,1526332.4,0.005,RK4,500.0,388.58368,0.0,-762.1874,0.0,48226.703
0.44499972,1444636.9,0.005,RK4,500.0,385.41028,0.0,-501.31015,0.0,55326.344
0.44999972,1417360.6,0.005,RK4,500.0,383.60962,0.0,-217.12576,0.0,57539.418
0.45499972,1414924.5,0.005,RK4,500.0,383.23734,0.0,66.114746,0.0,55003.816
0.4599997,1405906.1,0.005,RK4,500.0,384.23114,0.0,325.79904,0.0,48228.676
0.4649997,1366676.8,0.005,RK4,500.0,386.4234,0.0,542.6583,0.0,38029.684
0.4699997,1287483.1,0.005,RK4,500.0,389.5613,0.0,702.0943,0.0,25444.178
0.4749997,1173549.2,0.005,RK4,500.0,393.33273,0.0,795.0474,0.0,11633.394
0.4799997,1041528.8,0.005,RK4,500.0,397.3949,0.0,818.3639,0.0,-2218.0422
0.4849997,912918.7,0.005,RK4,500.0,401.4039,0.0,774.66766,0.0,-14998.769
0.48999968,806841.75,0.005,RK4,500.0,405.04227,0.0,671.77747,0.0,-25754.787
0.49499968,734450.25,0.005,RK4,500.0,408.0426,0.0,521.7465,0.0,-33755.496
0.49999967,696459.75,0.005,RK4,500.0,410.2059,0.0,339.6247,0.0,-38538.203
0.5049997,684155.06,0.005,RK4,500.0,411.41296,0.0,142.05997,0.0,-39927.543
0.5099997,683144.75,0.005,RK4,500.0,411.62885,0.0,-54.136963,0.0,-38031.19
0.5149997,678363.5,0.005,RK4,500.0,410.90015,0.0,-233.34906,0.0,-33212.7
0.5199997,658675.56,0.005,RK4,500.0,409.34613,0.0,-382.3256,0.0,-26046.291
0.5249997,619698.7,0.005,RK4,500.0,407.1444,0.0,-491.09097,0.0,-17257.018
0.5299997,564239.2,0.005,RK4,500.0,404.513,0.0,-553.5315,0.0,-7653.114
0.53499967,500491.28,0.005,RK4,500.0,401.69025,0.0,-567.63605,0.0,1944.1263
0.53999966,438831.94,0.005,RK4,500.0,398.91443,0.0,-535.39233,0.0,10766.937
0.54499966,388355.3,0.005,RK4,500.0,396.40472,0.0,-462.37018,0.0,18158.99
0.54999965,354227.47,0.005,RK4,500.0,394.3449,0.0,-357.04404,0.0,23620.69
0.55499965,336576.66,0.005,RK4,500.0,392.87082,0.0,-229.92848,0.0,26839.453
0.55999964,331039.5,0.005,RK4,500.0,392.0627,0.0,-92.60391,0.0,27702.143
0.56499964,330617.62,0.005,RK4,500.0,391.94232,0.0,43.278458,0.0,26291.682
0.56999964,328094.47,0.005,RK4,500.0,392.47495,0.0,166.93445,0.0,22867.523
0.57499963,318224.88,0.005,RK4,500.0,393.57584,0.0,269.25366,0.0,17833.63
0.5799996,299053.03,0.005,RK4,500.0,395.1202,0.0,343.42145,0.0,11696.82
0.5849996,272066.3,0.005,RK4,500.0,396.95587,0.0,385.31625,0.0,5019.346
0.5899996,241294.2,0.005,RK4,500.0,398.91708,0.0,393.66528,0.0,-1629.3486
0.5949996,211742.33,0.005,RK4,500.0,400.83875,0.0,369.96326,0.0,-7718.8594
0.5999996,187730.7,0.005,RK4,500.0,402.56958,0.0,318.17422,0.0,-12797.789
0.6049996,171650.2,0.005,RK4,500.0,403.98337,0.0,244.25523,0.0,-16524.828
0.6099996,163456.53,0.005,RK4,500.0,404.98737,0.0,155.5502,0.0,-18688.754
0.6149996,160970.97,0.005,RK4,500.0,405.52762,0.0,60.113068,0.0,-19217.102
0.6199996,160792.75,0.005,RK4,500.0,405.5908,0.0,-33.9821,0.0,-18173.07
0.6249996,159466.31,0.005,RK4,500.0,405.20258,0.0,-119.28962,0.0,-15741.59
0.6299996,154524.12,0.005,RK4,500.0,404.42316,0.0,-189.54735,0.0,-12206.757
0.6349996,145098.97,0.005,RK4,500.0,403.34018,0.0,-240.1012,0.0,-7922.781
0.63999957,131972.28,0.005,RK4,500.0,402.05988,0.0,-268.17545,0.0,-3280.7776
0.64499956,117122.7,0.005,RK4,500.0,400.69748,0.0,-272.97195,0.0,1324.4962
0.64999956,102963.266,0.005,RK4,500.0,399.36734,0.0,-255.60788,0.0,5526.773
0.65499955,91545.33,0.005,RK4,500.0,398.17386,0.0,-218.90237,0.0,9015.638
0.65999955,83972.03,0.005,RK4,500.0,397.20374,0.0,-167.04099,0.0,11557.8955
0.66499954,80170.836,0.005,RK4,500.0,396.52026,0.0,-105.15194,0.0,13010.948
0.66999954,79057.56,0.005,RK4,500.0,396.15964,0.0,-38.836594,0.0,13328.831
0.67499954,78980.38,0.005,RK4,500.0,396.1299,0.0,26.311432,0.0,12559.2705
0.67999953,78285.914,0.005,RK4,500.0,396.41214,0.0,85.152466,0.0,10833.969
0.6849995,75814.055,0.005,RK4,500.0,396.96362,0.0,133.38304,0.0,8352.617
0.6899995,71183.016,0.005,RK4,500.0,397.72284,0.0,167.8262,0.0,5362.654
0.6949995,64800.9,0.005,RK4,500.0,398.6156,0.0,186.61383,0.0,2136.2812
0.6999995,57637.453,0.005,RK4,500.0,399.56186,0.0,189.25192,0.0,-1053.0885
0.7049995,50855.39,0.005,RK4,500.0,400.48242,0.0,176.57033,0.0,-3952.543
0.7099995,45428.03,0.005,RK4,500.0,401.30524,0.0,150.572,0.0,-6348.615
0.7149995,41862.69,0.005,RK4,500.0,401.97073,0.0,114.19685,0.0,-8081.9355
0.7199995,40101.125,0.005,RK4,500.0,402.4358,0.0,71.02608,0.0,-9056.517
0.7249995,39603.652,0.005,RK4,500.0,402.67612,0.0,24.953682,0.0,-9243.305
0.7299995,39569.375,0.005,RK4,500.0,402.68698,0.0,-20.14515,0.0,-8678.201
0.7349995,39206.65,0.005,RK4,500.0,402.48227,0.0,-60.72359,0.0,-7454.7827
0.7399995,37971.65,0.005,RK4,500.0,402.0923,0.0,-93.8246,0.0,-5713.4883
0.74499947,35697.742,0.005,RK4,500.0,401.5602,0.0,-117.28035,0.0,-3627.1648
0.74999946,32595.688,0.005,RK4,500.0,400.93777,0.0,-129.83542,0.0,-1384.9755
0.75499946,29141.094,0.005,RK4,500.0,400.28064,0.0,-131.18753,0.0,823.50244
0.75999945,25893.72,0.005,RK4,500.0,399.64365,0.0,-121.95082,0.0,2823.6575
0.76499945,23314.768,0.005,RK4,500.0,399.0765,0.0,-103.547485,0.0,4468.742
0.76999944,21637.525,0.005,RK4,500.0,398.6201,0.0,-78.042076,0.0,5650.0728
0.77499944,20822.11,0.005,RK4,500.0,398.3038,0.0,-47.934025,0.0,6302.9126
0.77999943,20600.688,0.005,RK4,500.0,398.14392,0.0,-15.930336,0.0,6409.136
0.78499943,20584.646,0.005,RK4,500.0,398.14316,0.0,15.284836,0.0,5995.4766
0.7899994,20396.104,0.005,RK4,500.0,398.29132,0.0,43.263824,0.0,5128.5474
0.7949994,19779.686,0.005,RK4,500.0,398.56696,0.0,65.975586,0.0,3906.9414
0.7999994,18663.58,0.005,RK4,500.0,398.93976,0.0,81.941216,0.0,2451.3904
0.8049994,17156.44,0.005,RK4,500.0,399.37363,0.0,90.31797,0.0,893.4724
0.8099994,15490.952,0.005,RK4,500.0,399.8299,0.0,90.924774,0.0,-635.5127
0.8149994,13936.472,0.005,RK4,500.0,400.2706,0.0,84.21404,0.0,-2015.0508
0.8199994,12711.583,0.005,RK4,500.0,400.66147,0.0,71.19471,0.0,-3144.3567
0.8249994,11922.723,0.005,RK4,500.0,400.9744,0.0,53.315643,0.0,-3949.0598
0.8299994,11545.625,0.005,RK4,500.0,401.1894,0.0,32.3216,0.0,-4385.794
0.8349994,11447.453,0.005,RK4,500.0,401.29556,0.0,10.09396,0.0,-4443.3276
0.8399994,11439.727,0.005,RK4,500.0,401.2914,0.0,-11.508526,0.0,-4141.4595
0.8449994,11342.015,0.005,RK4,500.0,401.1844,0.0,-30.796898,0.0,-3527.531
0.84999937,11034.751,0.005,RK4,500.0,400.9897,0.0,-46.376488,0.0,-2670.7961
0.85499936,10487.243,0.005,RK4,500.0,400.72855,0.0,-57.23907,0.0,-1655.4985
0.85999936,9755.173,0.005,RK4,500.0,400.42615,0.0,-62.81929,0.0,-573.10004
0.86499935,8952.426,0.005,RK4,500.0,400.10938,0.0,-63.010723,0.0,485.3607
0.86999935,8208.554,0.005,RK4,500.0,399.8045,0.0,-58.145866,0.0,1436.7313
0.87499934,7626.907,0.005,RK4,500.0,399.5352,0.0,-48.939987,0.0,2211.7117
0.87999934,7256.198,0.005,RK4,500.0,399.32068,0.0,-36.41004,0.0,2759.6726
0.88499933,7081.9336,0.005,RK4,500.0,399.17462,0.0,-21.773346,0.0,3051.3738
0.88999933,7038.4688,0.005,RK4,500.0,399.10428,0.0,-6.3375607,0.0,3080.04
0.8949993,7034.4863,0.005,RK4,500.0,399.1104,0.0,8.610108,0.0,2860.291
0.8999993,6983.961,0.005,RK4,500.0,399.1876,0.0,21.904892,0.0,2425.764
0.9049993,6830.8467,0.005,RK4,500.0,399.32507,0.0,32.58907,0.0,1825.036
0.9099993,6562.464,0.005,RK4,500.0,399.50793,0.0,39.97544,0.0,1117.0132
0.9149993,6207.081,0.005,RK4,500.0,399.71863,0.0,43.68567,0.0,365.2323
0.9199993,5820.2856,0.005,RK4,500.0,399.9385,0.0,43.659824,0.0,-367.3536
0.9249993,5464.367,0.005,RK4,500.0,400.14935,0.0,40.14081,0.0,-1023.25323
0.9299993,5188.2783,0.005,RK4,500.0,400.3349,0.0,33.635654,0.0,-1555.0074
0.9349993,5014.125,0.005,RK4,500.0,400.4819,0.0,24.857477,0.0,-1927.9756
0.9399993,4933.6943,0.005,RK4,500.0,400.5811,0.0,14.655596,0.0,-2122.5576
0.9449993,4914.4814,0.005,RK4,500.0,400.6276,0.0,3.9381495,0.0,-2134.6877
0.9499993,4912.33,0.005,RK4,500.0,400.6211,0.0,-6.4033747,0.0,-1975.1332
0.95499927,4886.161,0.005,RK4,500.0,400.56552,0.0,-15.565298,0.0,-1667.7324
0.95999926,4809.958,0.005,RK4,500.0,400.4685,0.0,-22.890244,0.0,-1246.682
0.96499926,4678.4336,0.005,RK4,500.0,400.34048,0.0,-27.910522,0.0,-753.0075
0.96999925,4505.9536,0.005,RK4,500.0,400.1937,0.0,-30.372793,0.0,-230.87866
0.97499925,4319.685,0.005,RK4,500.0,400.0411,0.0,-30.245052,0.0,276.04443
0.97999924,4149.4956,0.005,RK4,500.0,399.8953,0.0,-27.704395,0.0,728.2122
0.98499924,4018.4739,0.005,RK4,500.0,399.76752,0.0,-23.109835,0.0,1092.8751
0.98999923,3936.7349,0.005,RK4,500.0,399.6668,0.0,-16.961864,0.0,1346.5956
0.99499923,3899.607,0.005,RK4,500.0,399.59952,0.0,-9.852292,0.0,1476.1055
0.9999992,3891.1711,0.005,RK4,500.0,399.56885,0.0,-2.4127984,0.0,1479.1461
1.0049993,3889.965,0.005,RK4,500.0,399.57492,0.0,4.7402043,0.0,1363.5294
1.0099993,3876.6025,0.005,RK4,500.0,399.61484,0.0,11.052218,0.0,1146.3126
1.0149993,3838.7422,0.005,RK4,500.0,399.68326,0.0,16.072792,0.0,851.3035
1.0199993,3774.321,0.005,RK4,500.0,399.77286,0.0,19.482882,0.0,507.17038
1.0249993,3690.6606,0.005,RK4,500.0,399.8751,0.0,21.113619,0.0,144.64758
1.0299993,3600.969,0.005,RK4,500.0,399.981,0.0,20.949184,0.0,-206.14662
1.0349993,3519.5981,0.005,RK4,500.0,400.0818,0.0,19.118181,0.0,-517.73175
1.0399992,3457.4946,0.005,RK4,500.0,400.1698,0.0,15.875083,0.0,-767.86615
1.0449992,3419.137,0.005,RK4,500.0,400.23877,0.0,11.570162,0.0,-940.3662
1.0499992,3402.0896,0.005,RK4,500.0,400.28442,0.0,6.616549,0.0,-1026.4991
1.0549992,3398.4023,0.005,RK4,500.0,400.3046,0.0,1.4525309,0.0,-1024.8859
1.0599992,3397.771,0.005,RK4,500.0,400.29932,0.0,-3.4947624,0.0,-941.3235
1.0649992,3390.9053,0.005,RK4,500.0,400.27066,0.0,-7.843399,0.0,-787.8217
1.0699992,3372.0796,0.005,RK4,500.0,400.2224,0.0,-11.283711,0.0,-581.1232
1.0749992,3340.5261,0.005,RK4,500.0,400.1597,0.0,-13.59911,0.0,-341.20584
1.0799992,3299.9492,0.005,RK4,500.0,400.0885,0.0,-14.676269,0.0,-89.51868
1.0849992,3256.7705,0.005,RK4,500.0,400.01505,0.0,-14.509332,0.0,153.10822
1.0899992,3217.8818,0.005,RK4,500.0,399.94534,0.0,-13.191864,0.0,367.88248
1.0949992,3188.4048,0.005,RK4,500.0,399.88477,0.0,-10.903262,0.0,539.2924
1.0999992,3170.3887,0.005,RK4,500.0,399.83755,0.0,-7.889661,0.0,656.48004
1.1049992,3162.543,0.005,RK4,500.0,399.8066,0.0,-4.4390965,0.0,713.6219
1.1099992,3160.8984,0.005,RK4,500.0,399.7934,0.0,-0.85542035,0.0,709.88666
1.1149992,3160.5598,0.005,RK4,500.0,399.7978,0.0,2.5652704,0.0,649.62897
1.1199992,3157.0361,0.005,RK4,500.0,399.81833,0.0,5.5601263,0.0,541.23645
1.1249992,3147.6968,0.005,RK4,500.0,399.85233,0.0,7.9168987,0.0,396.49088
1.1299992,3132.2688,0.005,RK4,500.0,399.89618,0.0,9.487619,0.0,229.36876
1.1349992,3112.6091,0.005,RK4,500.0,399.94574,0.0,10.1978,0.0,54.697857
1.1399992,3091.8345,0.005,RK4,500.0,399.9967,0.0,10.0460005,0.0,-113.15934
1.1449991,3073.2493,0.005,RK4,500.0,400.04486,0.0,9.099666,0.0,-261.064
1.1499991,3059.3005,0.005,RK4,500.0,400.08658,0.0,7.4863048,0.0,-378.61096
1.1549991,3050.8613,0.005,RK4,500.0,400.1189,0.0,5.377453,0.0,-458.21997
1.1599991,3047.2627,0.005,RK4,500.0,400.13986,0.0,2.9740963,0.0,-496.06046
1.1649991,3046.5493,0.005,RK4,500.0,400.1485,0.0,0.48753548,0.0,-491.69458
1.1699991,3046.3467,0.005,RK4,500.0,400.14493,0.0,-1.8775115,0.0,-448.2588
1.1749991,3044.5354,0.005,RK4,500.0,400.13022,0.0,-3.9395373,0.0,-371.73352
1.1799991,3039.8904,0.005,RK4,500.0,400.10626,0.0,-5.5531764,0.0,-270.364
1.1849991,3032.3467,0.005,RK4,500.0,400.0756,0.0,-6.6180787,0.0,-153.93141
1.1899991,3022.8127,0.005,RK4,500.0,400.04108,0.0,-7.0844393,0.0,-32.662006
1.1949991,3012.826,0.005,RK4,500.0,400.00574,0.0,-6.953653,0.0,83.39203
1.1999991,3003.958,0.005,RK4,500.0,399.97244,0.0,-6.274324,0.0,185.31657
1.2049991,2997.3462,0.005,RK4,500.0,399.94376,0.0,-5.1365123,0.0,265.7675
1.2099991,2993.3923,0.005,RK4,500.0,399.92166,0.0,-3.66099,0.0,319.74295
1.2149991,2991.7266,0.005,RK4,500.0,399.9075,0.0,-1.9877478,0.0,344.63358
1.2199991,2991.4207,0.005,RK4,500.0,399.9019,0.0,-0.2635126,0.0,340.3612
1.2249991,2991.307,0.005,RK4,500.0,399.90472,0.0,1.3706654,0.0,309.11172
1.2299991,2990.402,0.005,RK4,500.0,399.91522,0.0,2.7896178,0.0,255.19887
1.2349991,2988.1143,0.005,RK4,500.0,399.93207,0.0,3.8938417,0.0,184.32355
1.239999,2984.4204,0.005,RK4,500.0,399.95352,0.0,4.61539,0.0,103.19004
1.244999,2979.8057,0.005,RK4,500.0,399.97754,0.0,4.920897,0.0,19.058832
1.249999,2975.0037,0.005,RK4,500.0,400.00204,0.0,4.812694,0.0,-61.18385
1.254999,2970.7678,0.005,RK4,500.0,400.02502,0.0,4.326087,0.0,-131.29488
1.259999,2967.6409,0.005,RK4,500.0,400.04477,0.0,3.5247538,0.0,-186.42668
1.264999,2965.7856,0.005,RK4,500.0,400.05988,0.0,2.49275,0.0,-223.02063
1.269999,2965.0254,0.005,RK4,500.0,400.06946,0.0,1.3280253,0.0,-239.4327
1.274999,2964.8875,0.005,RK4,500.0,400.0731,0.0,0.13217425,0.0,-235.59332
1.279999,2964.8352,0.005,RK4,500.0,400.0709,0.0,-0.9970223,0.0,-213.21315
1.284999,2964.368,0.005,RK4,500.0,400.0634,0.0,-1.9737039,0.0,-175.16632
1.289999,2963.2268,0.005,RK4,500.0,400.0515,0.0,-2.729226,0.0,-125.52155
1.294999,2961.4258,0.005,RK4,500.0,400.03653,0.0,-3.2174401,0.0,-69.06493
1.299999,2959.1938,0.005,RK4,500.0,400.01984,0.0,-3.4165964,0.0,-10.765803
1.304999,2956.8872,0.005,RK4,500.0,400.00287,0.0,-3.3297174,0.0,44.635056
1.309999,2954.8657,0.005,RK4,500.0,399.987,0.0,-2.982016,0.0,92.89618
1.314999,2953.3865,0.005,RK4,500.0,399.97342,0.0,-2.4183002,0.0,130.6477
1.319999,2952.5251,0.005,RK4,500.0,399.96307,0.0,-1.6973643,0.0,155.5201
1.324999,2952.1719,0.005,RK4,500.0,399.9566,0.0,-0.88688755,0.0,166.2795
1.329999,2952.1135,0.005,RK4,500.0,399.95425,0.0,-0.05778575,0.0,163.05763
1.334999,2952.0735,0.005,RK4,500.0,399.95596,0.0,0.72232515,0.0,146.95955
1.339999,2951.8403,0.005,RK4,500.0,399.9613,0.0,1.3941476,0.0,120.19999
1.344999,2951.2815,0.005,RK4,500.0,399.96964,0.0,1.9110932,0.0,85.5364
1.349999,2950.4026,0.005,RK4,500.0,399.9801,0.0,2.2417312,0.0,46.23612
1.354999,2949.3213,0.005,RK4,500.0,399.99173,0.0,2.3715093,0.0,5.7484207
1.359999,2948.2144,0.005,RK4,500.0,400.0035,0.0,2.303057,0.0,-32.60483
1.3649989,2947.251,0.005,RK4,500.0,400.01447,0.0,2.054246,0.0,-65.806725
1.3699989,2946.5527,0.005,RK4,500.0,400.0238,0.0,1.6572018,0.0,-91.640724
1.3749989,2946.1465,0.005,RK4,500.0,400.03085,0.0,1.1529505,0.0,-108.41592
1.3799989,2945.9866,0.005,RK4,500.0,400.03522,0.0,0.5892844,0.0,-115.447075
1.3849989,2945.96,0.005,RK4,500.0,400.0367,0.0,0.014742911,0.0,-112.77106
1.3899989,2945.9465,0.005,RK4,500.0,400.03543,0.0,-0.523726,0.0,-101.31901
1.3949989,2945.826,0.005,RK4,500.0,400.03162,0.0,-0.9857476,0.0,-82.44307
1.3999989,2945.549,0.005,RK4,500.0,400.02576,0.0,-1.3389797,0.0,-58.202057
1.4049989,2945.118,0.005,RK4,500.0,400.01843,0.0,-1.5622828,0.0,-30.810621
1.4099989,2944.5952,0.005,RK4,500.0,400.01035,0.0,-1.6460547,0.0,-2.7364655
1.4149989,2944.0637,0.005,RK4,500.0,400.0022,0.0,-1.5925508,0.0,23.71079
1.4199989,2943.6057,0.005,RK4,500.0,399.99463,0.0,-1.4150281,0.0,46.571686
1.4249989,2943.2747,0.005,RK4,500.0,399.98822,0.0,-1.1356393,0.0,64.20881
1.4299989,2943.0867,0.005,RK4,500.0,399.9834,0.0,-0.78338325,0.0,75.58465
1.4349989,2943.018,0.005,RK4,500.0,399.98044,0.0,-0.39111245,0.0,80.221725
1.4399989,2943.006,0.005,RK4,500.0,399.9795,0.0,0.007418722,0.0,78.061455
1.4449989,2942.9976,0.005,RK4,500.0,399.98047,0.0,0.37933716,0.0,69.847336
1.4499989,2942.9373,0.005,RK4,500.0,399.9832,0.0,0.69718087,0.0,56.555874
1.4549989,2942.801,0.005,RK4,500.0,399.9873,0.0,0.93872,0.0,39.602444
