t,E,dt,integrator,sx,sy,vx,vy,ax,ay
0.32499984,3415809.2,0.005,HEUN,500.0,423.61703,0.0,-645.3637,0.0,-70108.8
0.32999983,3281048.5,0.005,HEUN,500.0,419.51385,0.0,-957.3329,0.0,-52271.94
0.33499983,3046556.8,0.005,HEUN,500.0,414.0738,0.0,-1170.0918,0.0,-31301.615
0.33999982,2738793.0,0.005,HEUN,500.0,407.83206,0.0,-1272.629,0.0,-9128.685
0.34499982,2407578.5,0.005,HEUN,500.0,401.3548,0.0,-1263.7247,0.0,12343.473
0.34999982,2107355.0,0.005,HEUN,500.0,395.19046,0.0,-1151.4093,0.0,31393.725
0.3549998,1879400.0,0.005,HEUN,500.0,389.82584,0.0,-951.6976,0.0,46612.98
0.3599998,1740404.2,0.005,HEUN,500.0,385.65002,0.0,-686.74744,0.0,56999.684
0.3649998,1680190.0,0.005,HEUN,500.0,382.92877,0.0,-382.63443,0.0,62015.688
0.3699998,1668073.5,0.005,HEUN,500.0,381.7908,0.0,-66.94882,0.0,61599.78
0.3749998,1664865.0,0.005,HEUN,500.0,382.22604,0.0,233.573,0.0,56142.016
0.3799998,1635971.5,0.005,HEUN,500.0,384.09567,0.0,495.1938,0.0,46421.645
0.38499978,1561443.1,0.005,HEUN,500.0,387.15192,0.0,698.9319,0.0,33517.652
0.38999978,1440190.9,0.005,HEUN,500.0,391.06555,0.0,831.8117,0.0,18700.473
0.39499977,1287792.8,0.005,HEUN,500.0,395.45837,0.0,887.5385,0.0,3314.707
0.39999977,1129400.1,0.005,HEUN,500.0,399.9375,0.0,866.5789,0.0,-11336.251
0.40499976,990567.9,0.005,HEUN,500.0,404.1287,0.0,775.6797,0.0,-24094.904
0.40999976,889126.0,0.005,HEUN,500.0,407.7059,0.0,626.9011,0.0,-34035.223
0.41499975,830499.06,0.005,HEUN,500.0,410.41498,0.0,436.2768,0.0,-40523.816
0.41999975,807484.25,0.005,HEUN,500.0,412.0898,0.0,222.2334,0.0,-43252.688
0.42499974,804008.2,0.005,HEUN,500.0,412.6603,0.0,3.9189453,0.0,-42243.48
0.42999974,801173.9,0.005,HEUN,500.0,412.15186,0.0,-200.42113,0.0,-37824.1
0.43499973,783421.75,0.005,HEUN,500.0,410.67694,0.0,-374.88672,0.0,-30581.51
0.43999973,742884.75,0.005,HEUN,500.0,408.42023,0.0,-507.07718,0.0,-21296.594
0.44499972,680793.4,0.005,HEUN,500.0,405.61862,0.0,-588.8824,0.0,-10867.174
0.44999972,605875.75,0.005,HEUN,500.0,402.53836,0.0,-616.8704,0.0,-226.46223
0.45499972,530624.06,0.005,HEUN,500.0,399.45117,0.0,-592.2621,0.0,9736.056
0.4599997,466869.66,0.005,HEUN,500.0,396.61157,0.0,-520.527,0.0,18244.92
0.4649997,422126.44,0.005,HEUN,500.0,394.237,0.0,-410.6546,0.0,24695.197
0.4699997,397744.1,0.005,HEUN,500.0,392.49243,0.0,-274.18378,0.0,28690.814
0.4749997,389227.97,0.005,HEUN,500.0,391.48013,0.0,-124.08725,0.0,30063.854
0.4799997,388324.72,0.005,HEUN,500.0,391.2355,0.0,26.391556,0.0,28872.9
0.4849997,386043.8,0.005,HEUN,500.0,391.72836,0.0,164.84425,0.0,25384.0
0.48999968,375502.8,0.005,HEUN,500.0,392.86987,0.0,280.6651,0.0,20034.69
0.49499968,353775.03,0.005,HEUN,500.0,394.52362,0.0,365.8051,0.0,13386.997
0.49999967,322264.94,0.005,HEUN,500.0,396.52,0.0,415.26694,0.0,6072.945
0.5049997,285693.56,0.005,HEUN,500.0,398.67224,0.0,427.3168,0.0,-1261.8939
0.5099997,250174.39,0.005,HEUN,500.0,400.79306,0.0,403.4127,0.0,-8012.569
0.5149997,221107.1,0.005,HEUN,500.0,402.70996,0.0,347.87643,0.0,-13661.755
0.5199997,201558.94,0.005,HEUN,500.0,404.27856,0.0,267.3498,0.0,-17816.744
0.5249997,191581.77,0.005,HEUN,500.0,405.3926,0.0,170.09586,0.0,-20233.506
0.5299997,188554.19,0.005,HEUN,500.0,405.99017,0.0,65.21313,0.0,-20826.951
0.53499967,188317.53,0.005,HEUN,500.0,406.0559,0.0,-38.16781,0.0,-19667.654
0.53999966,186646.73,0.005,HEUN,500.0,405.61923,0.0,-131.63792,0.0,-16965.799
0.54499966,180556.19,0.005,HEUN,500.0,404.74896,0.0,-208.15427,0.0,-13044.684
0.54999965,169059.38,0.005,HEUN,500.0,403.54514,0.0,-262.5305,0.0,-8306.911
0.55499965,153202.98,0.005,HEUN,500.0,402.12863,0.0,-291.7418,0.0,-3195.747
0.55999964,135471.92,0.005,HEUN,500.0,400.62997,0.0,-295.03198,0.0,1843.6464
0.56499964,118816.766,0.005,HEUN,500.0,399.17786,0.0,-273.82803,0.0,6401.3203
0.56999964,105663.29,0.005,HEUN,500.0,397.88873,0.0,-231.47882,0.0,10133.742
0.57499963,97211.34,0.005,HEUN,500.0,396.858,0.0,-172.85425,0.0,12787.852
0.5799996,93204.15,0.005,HEUN,500.0,396.15356,0.0,-103.844154,0.0,14215.841
0.5849996,92182.03,0.005,HEUN,500.0,395.81204,0.0,-30.807373,0.0,14380.426
0.5899996,92081.31,0.005,HEUN,500.0,395.83777,0.0,39.98153,0.0,13350.817
0.5949996,90944.23,0.005,HEUN,500.0,396.20456,0.0,102.84448,0.0,11290.011
0.5999996,87506.09,0.005,HEUN,500.0,396.8599,0.0,153.12769,0.0,8435.119
0.6049996,81493.85,0.005,HEUN,500.0,397.73096,0.0,187.51721,0.0,5073.0483
0.6099996,73578.13,0.005,HEUN,500.0,398.73196,0.0,204.22368,0.0,1513.605
0.6149996,65038.76,0.005,HEUN,500.0,399.772,0.0,203.03012,0.0,-1937.278
0.6199996,57280.773,0.005,HEUN,500.0,400.76294,0.0,185.20714,0.0,-5002.7593
0.6249996,51374.977,0.005,HEUN,500.0,401.62643,0.0,153.31026,0.0,-7455.7837
0.6299996,47761.086,0.005,HEUN,500.0,402.29977,0.0,110.88613,0.0,-9134.595
0.6349996,46185.754,0.005,HEUN,500.0,402.74002,0.0,62.11523,0.0,-9951.805
0.63999957,45863.598,0.005,HEUN,500.0,402.9262,0.0,11.426697,0.0,-9896.583
0.64499956,45784.72,0.005,HEUN,500.0,402.85965,0.0,-36.882862,0.0,-9030.593
0.64999956,45053.14,0.005,HEUN,500.0,402.56235,0.0,-78.99391,0.0,-7478.105
0.65499955,43149.453,0.005,HEUN,500.0,402.0739,0.0,-111.84676,0.0,-5411.9546
0.65999955,40038.145,0.005,HEUN,500.0,401.44702,0.0,-133.34425,0.0,-3035.6807
0.66499954,36116.406,0.005,HEUN,500.0,400.74234,0.0,-142.46072,0.0,-565.18976
0.66999954,32030.844,0.005,HEUN,500.0,400.02298,0.0,-139.25655,0.0,1789.9557
0.67499954,28441.62,0.005,HEUN,500.0,399.34906,0.0,-124.80269,0.0,3843.6367
0.67999953,25811.822,0.005,HEUN,500.0,398.7731,0.0,-101.02492,0.0,5446.4604
0.6849995,24286.178,0.005,HEUN,500.0,398.33606,0.0,-70.49097,0.0,6496.1484
0.6899995,23682.691,0.005,HEUN,500.0,398.06482,0.0,-36.155857,0.0,6942.481
0.6949995,23589.512,0.005,HEUN,500.0,397.97083,0.0,-1.0939827,0.0,6788.303
0.6999995,23519.406,0.005,HEUN,500.0,398.0502,0.0,31.76167,0.0,6085.6406
